"iteration","p","R2","M_p","AIC","BIC","selected_by_Mp","selected_by_AIC","selected_by_BIC","subset_p","subset_Mp","subset_AIC","subset_BIC","support_true"
1,19,0.977318040742394,0.0514377916180208,-1569.42410172798,-1489.34654785796,TRUE,FALSE,FALSE,"1,3,7,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19","1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20","1,3,7","1,3,7","1,3,7"
1,20,0.977318158179892,0.0488659079089946,-1567.42669052113,-1483.13452855268,FALSE,FALSE,FALSE,"1,3,7,2,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20","1,3,7","1,3,7","1,3,7"
2,1,0.584737252040195,0.584737252040195,475.384677973171,479.599286071593,FALSE,FALSE,FALSE,"16","1","1","1","1,4,16"
2,2,0.953236254162432,0.476618127081216,-614.516925214889,-606.087709018045,FALSE,FALSE,FALSE,"16,4","1,2","1,4","1,4","1,4,16"
2,3,0.993807524921738,0.331269174973913,-1623.40361684396,-1610.75979254869,FALSE,FALSE,TRUE,"16,4,1","1,2,3","1,4,8","1,4,16","1,4,16"
2,4,0.993877541825892,0.248469385456473,-1627.08920662112,-1610.23077422743,FALSE,FALSE,FALSE,"16,4,1,2","1,2,3,4","1,4,8,9","1,4,16","1,4,16"
2,5,0.993919092899127,0.198783818579825,-1628.49410624269,-1607.42106575058,FALSE,TRUE,FALSE,"16,4,1,2,3","1,2,3,4,5","1,4,8,9,16","1,4,16","1,4,16"
2,6,0.993939141130749,0.165656523521792,-1628.14528695983,-1602.8576383693,FALSE,FALSE,FALSE,"16,4,1,2,3,5","1,2,3,4,5,6","1,4,8,9,16","1,4,16","1,4,16"
2,7,0.993957939564037,0.141993991366291,-1627.69850300055,-1598.19624631159,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6","1,2,3,4,5,6,7","1,4,8,9,16","1,4,16","1,4,16"
2,8,0.993968385449329,0.124246048181166,-1626.56368182227,-1592.8468170349,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7","1,2,3,4,5,6,7,8","1,4,8,9,16","1,4,16","1,4,16"
2,9,0.993977859239484,0.110441984359943,-1625.34964369568,-1587.41817080988,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8","1,2,3,4,5,6,7,8,9","1,4,8,9,16","1,4,16","1,4,16"
2,10,0.993987416233639,0.0993987416233639,-1624.14376209382,-1581.9976811096,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9","1,2,3,4,5,6,7,8,9,10","1,4,8,9,16","1,4,16","1,4,16"
2,11,0.993995567636715,0.0903632334215195,-1622.82208391998,-1576.46139483734,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10","1,2,3,4,5,6,7,8,9,10,12","1,4,8,9,16","1,4,16","1,4,16"
2,12,0.994000522963943,0.082833376913662,-1621.23489339275,-1570.65959621168,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11","1,2,3,4,5,6,7,8,9,10,12,13","1,4,8,9,16","1,4,16","1,4,16"
2,13,0.994004562208308,0.0764618894006391,-1619.57163980368,-1564.78173452419,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12","1,2,3,4,5,6,7,8,9,10,12,13,14","1,4,8,9,16","1,4,16","1,4,16"
2,14,0.994008234487721,0.0710005881776944,-1617.87798978661,-1558.8734764087,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13","1,2,3,4,5,6,7,8,9,10,12,13,14,15","1,4,8,9,16","1,4,16","1,4,16"
2,15,0.994011327464486,0.0662674218309657,-1616.13615871339,-1552.91703723706,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16","1,4,8,9,16","1,4,16","1,4,16"
2,16,0.994013323110236,0.0621258326943898,-1614.30280485441,-1546.86907527965,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17","1,4,8,9,16","1,4,16","1,4,16"
2,17,0.994015176459147,0.0584714809681851,-1612.45761827454,-1540.80928060136,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18","1,4,8,9,16","1,4,16","1,4,16"
2,18,0.994016202665607,0.0552231223703115,-1610.54335968732,-1534.68041391572,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19","1,4,8,9,16","1,4,16","1,4,16"
2,19,0.994016340284692,0.052316649488668,-1608.55485912987,-1528.47730525985,TRUE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,19","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20","1,4,8,9,16","1,4,16","1,4,16"
2,20,0.994016394536593,0.0497008197268297,-1606.55939248816,-1522.26723051972,FALSE,FALSE,FALSE,"16,4,1,2,3,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20","1,4,8,9,16","1,4,16","1,4,16"
3,1,0.450764391148961,0.450764391148961,270.341330494151,274.555938592573,FALSE,FALSE,FALSE,"1","1","1","1","1,9,17"
3,2,0.853680314450294,0.426840157225147,-389.025496728541,-380.596280531697,FALSE,FALSE,FALSE,"1,17","1,2","1,2","1,2","1,9,17"
3,3,0.987370119772923,0.329123373257641,-1611.88969768477,-1599.2458733895,FALSE,FALSE,FALSE,"1,17,9","1,2,3","1,2,4","1,2,9","1,9,17"
3,4,0.987569873804962,0.24689246845124,-1617.86089527531,-1601.00246288162,FALSE,FALSE,TRUE,"1,17,9,2","1,2,3,4","1,2,4,7","1,2,9,17","1,9,17"
3,5,0.987675416215928,0.197535083243186,-1620.1244495875,-1599.05140909539,FALSE,FALSE,FALSE,"1,17,9,2,3","1,2,3,4,5","1,2,4,7,9","1,2,9,17","1,9,17"
3,6,0.987767010148682,0.16462783502478,-1621.85423001463,-1596.56658142409,FALSE,FALSE,FALSE,"1,17,9,2,3,4","1,2,3,4,5,6","1,2,4,7,9,16","1,2,9,17","1,9,17"
3,7,0.987815870810146,0.141116552972878,-1621.85531485185,-1592.35305816289,FALSE,TRUE,FALSE,"1,17,9,2,3,4,5","1,2,3,4,5,6,7","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,8,0.987858796867252,0.123482349608407,-1621.61998145926,-1587.90311667188,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6","1,2,3,4,5,6,7,9","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,9,0.987902940280426,0.109766993364492,-1621.4412118935,-1583.5097390077,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7","1,2,3,4,5,6,7,9,10","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,10,0.98793556229234,0.098793556229234,-1620.79137786875,-1578.64529688453,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8","1,2,3,4,5,6,7,9,10,11","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,11,0.987964425027327,0.089814947729757,-1619.98900166958,-1573.62831258694,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10","1,2,3,4,5,6,7,9,10,11,12","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,12,0.987977336751528,0.082331444729294,-1618.52568791077,-1567.9503907297,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11","1,2,3,4,5,6,7,9,10,11,12,13","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,13,0.987986822959502,0.0759989863815001,-1616.92035721927,-1562.13045193978,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12","1,2,3,4,5,6,7,9,10,11,12,13,14","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,14,0.987994336149623,0.0705710240106873,-1615.23316125508,-1556.22864787717,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13","1,2,3,4,5,6,7,9,10,11,12,13,14,15","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,15,0.988000413057456,0.0658666942038304,-1613.4863103688,-1550.26718889247,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,16,0.988004964475149,0.0617503102796968,-1611.67599527647,-1544.24226570172,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,17,0.988008750250303,0.0581181617794296,-1609.83382610114,-1538.18548842796,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,18,0.988009923715047,0.0548894402063915,-1607.88275853895,-1532.01981276735,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,19,0.988010592312259,0.0520005574901189,-1605.91064059066,-1525.83308672064,TRUE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
3,20,0.988011174138702,0.0494005587069351,-1603.93490536574,-1519.64274339729,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19,20","1,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20","1,2,4,7,9,16,17","1,2,9,17","1,9,17"
4,1,0.572283165819926,0.572283165819926,100.316867810631,104.531475909053,FALSE,FALSE,FALSE,"18","1","1","1","1,10,18"
4,2,0.879573860978982,0.439786930489491,-531.395513903509,-522.966297706665,FALSE,FALSE,FALSE,"18,10","1,2","1,9","1,10","1,10,18"
4,3,0.985631979865839,0.328543993288613,-1592.41136287176,-1579.7675385765,FALSE,FALSE,TRUE,"18,10,1","1,2,3","1,9,10","1,10,18","1,10,18"
4,4,0.985775993298691,0.246443998324673,-1595.44824436188,-1578.58981196819,FALSE,FALSE,FALSE,"18,10,1,2","1,2,3,4","1,9,10,13","1,10,18","1,10,18"
4,5,0.98583007587029,0.197166015174058,-1595.35296961194,-1574.27992911983,FALSE,FALSE,FALSE,"18,10,1,2,3","1,2,3,4,5","1,9,10,13,14","1,10,18","1,10,18"
4,6,0.985912001766463,0.164318666961077,-1596.252196408,-1570.96454781747,FALSE,TRUE,FALSE,"18,10,1,2,3,4","1,2,3,4,5,6","1,9,10,13,14,18","1,10,18","1,10,18"
4,7,0.985953285498382,0.140850469356912,-1595.71955674458,-1566.21730005563,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5","1,2,3,4,5,6,7","1,9,10,13,14,18","1,10,18","1,10,18"
4,8,0.985995783873097,0.123249472984137,-1595.23460121118,-1561.5177364238,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6","1,2,3,4,5,6,7,8","1,9,10,13,14,18","1,10,18","1,10,18"
4,9,0.986032464770754,0.109559162752306,-1594.5459570221,-1556.6144841363,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7","1,2,3,4,5,6,7,8,9","1,9,10,13,14,18","1,10,18","1,10,18"
4,10,0.986059937771456,0.0986059937771455,-1593.53038463605,-1551.38430365183,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8","1,2,3,4,5,6,7,8,9,10","1,9,10,13,14,18","1,10,18","1,10,18"
4,11,0.986096710688353,0.089645155517123,-1592.85109267742,-1546.49040359478,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9","1,2,3,4,5,6,7,8,9,10,11","1,9,10,13,14,18","1,10,18","1,10,18"
4,12,0.986111176451477,0.0821759313709564,-1591.37159158669,-1540.79629440563,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11","1,2,3,4,5,6,7,8,9,10,11,12","1,9,10,13,14,18","1,10,18","1,10,18"
4,13,0.986138329046747,0.0758567945420575,-1590.35004636464,-1535.56014108515,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12","1,2,3,4,5,6,7,8,9,10,11,12,13","1,9,10,13,14,18","1,10,18","1,10,18"
4,14,0.986149098700833,0.0704392213357738,-1588.73866617699,-1529.73415279908,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13","1,2,3,4,5,6,7,8,9,10,11,12,13,14","1,9,10,13,14,18","1,10,18","1,10,18"
4,15,0.986155868841117,0.0657437245894078,-1586.98311941709,-1523.76399794075,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,9,10,13,14,18","1,10,18","1,10,18"
4,16,0.986160499495634,0.0616350312184771,-1585.15038990444,-1517.71666032968,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1,9,10,13,14,18","1,10,18","1,10,18"
4,17,0.98616385001492,0.0580096382361718,-1583.27145370033,-1511.62311602715,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1,9,10,13,14,18","1,10,18","1,10,18"
4,18,0.986165356101382,0.0547869642278545,-1581.32588244096,-1505.46293666936,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1,9,10,13,14,18","1,10,18","1,10,18"
4,19,0.986166014667156,0.0519034744561661,-1579.34968433475,-1499.27213046472,TRUE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,9,10,13,14,18","1,10,18","1,10,18"
4,20,0.986166347546383,0.0493083173773191,-1577.36171569172,-1493.06955372328,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,19,20","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1,9,10,13,14,18","1,10,18","1,10,18"
5,1,0.499150420104831,0.499150420104831,27.7762205257358,31.9908286241579,FALSE,FALSE,FALSE,"16","16","9","16","16,19,20"
5,2,0.784660161628454,0.392330080814227,-392.267975704115,-383.83875950727,TRUE,FALSE,FALSE,"16,19","16,19","9,16","16,19","16,19,20"
5,3,0.982421754862464,0.327473918287488,-1643.0456547379,-1630.40183044263,FALSE,FALSE,TRUE,"16,19,20","16,19","9,16,19","16,19,20","16,19,20"
5,4,0.98255229776794,0.245638074441985,-1644.77270624493,-1627.91427385125,FALSE,TRUE,FALSE,"16,19,20,1","16,19","9,16,19,20","16,19,20","16,19,20"
5,5,0.982610335899592,0.196522067179918,-1644.43868135891,-1623.3656408668,FALSE,FALSE,FALSE,"16,19,20,1,2","16,19","9,16,19,20","16,19,20","16,19,20"
5,6,0.982687988368146,0.163781331394691,-1644.67640033145,-1619.38875174092,FALSE,FALSE,FALSE,"16,19,20,1,2,3","16,19","9,16,19,20","16,19,20","16,19,20"
5,7,0.982750779833131,0.14039296854759,-1644.49322024225,-1614.9909635533,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4","16,19","9,16,19,20","16,19,20","16,19,20"
5,8,0.982788695258763,0.122848586907345,-1643.59347745053,-1609.87661266315,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5","16,19","9,16,19,20","16,19,20","16,19,20"
5,9,0.982802841641769,0.109200315737974,-1642.00460839125,-1604.07313550545,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6","16,19","9,16,19,20","16,19,20","16,19,20"
5,10,0.982827694777291,0.0982827694777291,-1640.7277252882,-1598.58164430397,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7","16,19","9,16,19,20","16,19,20","16,19,20"
5,11,0.982838888846599,0.0893489898951454,-1639.05376536478,-1592.69307628214,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8","16,19","9,16,19,20","16,19,20","16,19,20"
5,12,0.982860490453124,0.0819050408710937,-1637.68353849833,-1587.10824131726,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9","16,19","9,16,19,20","16,19,20","16,19,20"
5,13,0.982869214622138,0.0756053242017029,-1635.93810792125,-1581.14820264177,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10","16,19","9,16,19,20","16,19,20","16,19,20"
5,14,0.982873513746917,0.0702052509819227,-1634.06360316932,-1575.05908979141,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11","16,19","9,16,19,20","16,19,20","16,19,20"
5,15,0.9828758638245,0.0655250575883,-1632.13221732638,-1568.91309585005,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12","16,19","9,16,19,20","16,19,20","16,19,20"
5,16,0.982877632345746,0.0614298520216091,-1630.18385825464,-1562.75012867989,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13","16,19","9,16,19,20","16,19,20","16,19,20"
5,17,0.982880701691723,0.057816511864219,-1628.27349600732,-1556.62515833415,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14","16,19","9,16,19,20","16,19,20","16,19,20"
5,18,0.98288177613975,0.054604543118875,-1626.3048781857,-1550.4419324141,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","16,19","9,16,19,20","16,19,20","16,19,20"
5,19,0.982882003314275,0.0517306317533829,-1624.31151368813,-1544.2339598181,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17","16,19","9,16,19,20","16,19,20","16,19,20"
5,20,0.982882203460795,0.0491441101730397,-1622.31735980709,-1538.02519783865,FALSE,FALSE,FALSE,"16,19,20,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18","16,19","9,16,19,20","16,19,20","16,19,20"
6,1,0.808410166173158,0.808410166173158,-474.392380837971,-470.177772739549,FALSE,FALSE,FALSE,"17","11","8","11","11,13,17"
6,2,0.911274147732844,0.455637073866422,-857.295131121838,-848.865914924994,TRUE,FALSE,FALSE,"17,11","11,17","8,10","11,13","11,13,17"
6,3,0.980138652025253,0.326712884008418,-1603.68301813904,-1591.03919384378,FALSE,FALSE,TRUE,"17,11,13","11,17","8,10,11","11,13,17","11,13,17"
6,4,0.980269864503656,0.245067466125914,-1604.99718945319,-1588.1387570595,FALSE,FALSE,FALSE,"17,11,13,1","11,17","8,10,11,13","11,13,17","11,13,17"
6,5,0.980457182661727,0.196091436532345,-1607.76687354967,-1586.69383305756,FALSE,TRUE,FALSE,"17,11,13,1,2","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,6,0.980522225606537,0.163420370934423,-1607.4337628039,-1582.14611421336,FALSE,FALSE,FALSE,"17,11,13,1,2,3","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,7,0.980578181975184,0.140082597425026,-1606.87224592836,-1577.36998923941,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,8,0.980654816756905,0.122581852094613,-1606.84905298175,-1573.13218819437,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,9,0.980692180532797,0.108965797836977,-1605.8156994234,-1567.8842265376,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,10,0.980759862675754,0.0980759862675754,-1605.57149189962,-1563.4254109154,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,11,0.980781337795542,0.0891619397995947,-1604.12988483655,-1557.76919575391,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,12,0.980797897485704,0.0817331581238086,-1602.56089372741,-1551.98559654634,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,13,0.98081097116461,0.075446997781893,-1600.90143277775,-1546.11152749826,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,14,0.980823309788537,0.0700588078420383,-1599.22303822811,-1540.2185248502,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,15,0.980831710703314,0.0653887807135543,-1597.44212596839,-1534.22300449205,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,16,0.980836568908799,0.0613022855567999,-1595.56886709718,-1528.13513752243,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,17,0.980838358889174,0.0576963740523043,-1593.61557230278,-1521.9672346296,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15,16","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,18,0.980840671339817,0.0544911484077676,-1591.67591656494,-1515.81297079335,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15,16,18","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,19,0.980842472526295,0.0516232880276997,-1589.72292424409,-1509.64537037407,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15,16,18,19","11,17","8,10,11,13,17","11,13,17","11,13,17"
6,20,0.980842477921095,0.0490421238960547,-1587.72306504515,-1503.43090307671,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15,16,18,19,20","11,17","8,10,11,13,17","11,13,17","11,13,17"
7,1,0.400169806874733,0.400169806874733,474.24077653246,478.455384630882,FALSE,FALSE,FALSE,"13","1","2","5","5,13,18"
7,2,0.806836191993888,0.403418095996944,-90.3132377844167,-81.8840215875723,FALSE,FALSE,FALSE,"13,18","1,2","2,5","5,13","5,13,18"
7,3,0.990547304420319,0.330182434806773,-1596.93255164019,-1584.28872734492,FALSE,FALSE,FALSE,"13,18,5","1,2,3","2,5,8","5,13,17","5,13,18"
7,4,0.990684118829629,0.247671029707407,-1602.22222706595,-1585.36379467226,FALSE,FALSE,TRUE,"13,18,5,1","1,2,3,4","2,5,8,13","5,13,17,18","5,13,18"
