"metric","MAE","Bias","Variance","HitRate","n_correct","n_underfit","n_overfit","Jaccard","Precision","Recall","F1","avg_TP","avg_FP","avg_FN","SubsetHitRate","p1_R2","p2_R2","p3_R2","p4_R2","p5_R2","p6_R2","p7_R2","p8_R2","p9_R2","p10_R2","p11_R2","p12_R2","p13_R2","p14_R2","p15_R2","p16_R2","p17_R2","p18_R2","p19_R2","p20_R2","p1_value","p2_value","p3_value","p4_value","p5_value","p6_value","p7_value","p8_value","p9_value","p10_value","p11_value","p12_value","p13_value","p14_value","p15_value","p16_value","p17_value","p18_value","p19_value","p20_value"
"M_p",7.9,6.82,72.5127272727272,0,0,54,46,0.432631578947368,0.612631578947368,0.82,0.557454545454545,2.46,7.36,0.54,0,0.314372715359197,0.671038236519828,0.976893532253471,0.976971081242258,0.977058633967037,0.97713587712437,0.977168558964136,0.977201037481063,0.97723188671929,0.977250898546338,0.977277717016385,0.977293313684071,0.977305215671393,0.977308001541988,0.977313586505534,0.977315334067371,0.977316916661661,0.977317644066181,0.977318040742394,0.977318158179892,0.314372715359197,0.335519118259914,0.325631177417824,0.244242770310565,0.195411726793407,0.162855979520728,0.139595508423448,0.122150129685133,0.108581320746588,0.0977250898546338,0.0888434288196713,0.0814411094736725,0.0751773242824148,0.0698077143958563,0.065154239100369,0.0610822083792107,0.0574892303918624,0.0542954246703434,0.0514377916180208,0.0488659079089946
"AIC",2.43,2.43,2.06575757575758,0.11,11,0,89,0.597428571428571,0.597428571428571,1,0.733450216450216,3,2.43,0,0.11,0.314372715359197,0.671038236519828,0.976893532253471,0.976971081242258,0.977058633967037,0.97713587712437,0.977168558964136,0.977201037481063,0.97723188671929,0.977250898546338,0.977277717016385,0.977293313684071,0.977305215671393,0.977308001541988,0.977313586505534,0.977315334067371,0.977316916661661,0.977317644066181,0.977318040742394,0.977318158179892,98.9580488108218,-266.238271008885,-1592.15274911932,-1591.83365108416,-1591.73820379769,-1591.42453511721,-1590.13974338998,-1588.85151711717,-1587.52852441682,-1585.94620876469,-1584.53599668271,-1582.87931656293,-1581.14146638817,-1579.20284704631,-1577.32592238841,-1575.36443947594,-1573.39932316128,-1571.41535749341,-1569.42410172798,-1567.42669052113
"BIC",0.25,0.25,0.27020202020202,0.79,79,0,21,0.9415,0.9415,1,0.965714285714286,3,0.25,0,0.79,0.314372715359197,0.671038236519828,0.976893532253471,0.976971081242258,0.977058633967037,0.97713587712437,0.977168558964136,0.977201037481063,0.97723188671929,0.977250898546338,0.977277717016385,0.977293313684071,0.977305215671393,0.977308001541988,0.977313586505534,0.977315334067371,0.977316916661661,0.977317644066181,0.977318040742394,0.977318158179892,103.172656909244,-257.809054812041,-1579.50892482406,-1574.97521869048,-1570.66516330558,-1566.13688652667,-1560.63748670102,-1555.13465232979,-1549.59705153102,-1543.80012778047,-1538.17530760006,-1532.30401938187,-1526.35156110868,-1520.1983336684,-1514.10680091207,-1507.93070990118,-1501.7509854881,-1495.55241172181,-1489.34654785796,-1483.13452855268
