"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
1,1,"1",0.513979391546772,0.509019997582963,0.513979391546772,293.390899033936,301.2064095919,103.668894114786,213.301436835601
2,1,"2",0.282116645017002,0.274791304660033,0.282116645017002,332.396506072265,340.212016630229,153.125551098235,213.301436835601
3,2,"1,2",0.846026019609673,0.842851298364512,0.423013009804836,180.444159274731,190.864840018683,32.8428712525534,213.301436835601
4,1,"3",0.170990197544862,0.16253091384634,0.170990197544862,346.788994261175,354.604504819139,176.828982014478,213.301436835601
5,2,"1,3",0.652628996772574,0.645466708046235,0.326314498386287,261.805134546709,272.225815290662,74.094734103434,213.301436835601
6,2,"2,3",0.450137622895852,0.438800254295767,0.225068811447926,307.732598658155,318.153279402107,117.286435098154,213.301436835601
7,3,"1,2,3",0.980254056339879,0.9796369956005,0.326751352113293,-22.9393950931638,-9.91354416322336,4.21183815437862,213.301436835601
8,1,"4",0.00381242447825414,-0.00635275486380449,0.00381242447825414,365.159353180319,372.974863738283,212.488241216562,213.301436835601
9,2,"1,4",0.518111663366119,0.508175821373668,0.25905583168306,294.537038359018,304.95771910297,102.787474598324,213.301436835601
10,2,"2,4",0.282943482593946,0.268158812131965,0.141471741296973,334.281262544036,344.701943287988,152.949185455043,213.301436835601
11,3,"1,2,4",0.846840801119197,0.842054576154172,0.282280267039732,181.913585910529,194.939436840469,32.6690771858648,213.301436835601
12,2,"3,4",0.172292099350902,0.155225957069478,0.0861460496754511,348.631827826412,359.052508570364,176.551284488631,213.301436835601
13,3,"1,3,4",0.65431612585886,0.643513504791949,0.218105375286287,263.318266197887,276.344117127828,73.7348670452022,213.301436835601
14,3,"2,3,4",0.450149024365086,0.432966181376495,0.150049674788362,309.73052512341,322.75637605335,117.284003148384,213.301436835601
15,4,"1,2,3,4",0.980288086388627,0.979458111078675,0.245072021597157,-21.1118832085284,-5.48086209259983,4.20457949608505,213.301436835601
16,1,"5",0.00419785867547995,-0.00596338766456617,0.00419785867547995,365.120654767493,372.936165325457,212.406027548488,213.301436835601
17,2,"1,5",0.516411246621344,0.506440344489825,0.258205623310672,294.889282554253,305.309963298205,103.150175933204,213.301436835601
18,2,"2,5",0.30910056259338,0.294855213368502,0.15455028129669,330.565224431696,340.985905175648,147.36984270774,213.301436835601
19,3,"1,2,5",0.848760670240297,0.844034441185306,0.282920223413432,180.652151049225,193.678001979166,32.2595663437979,213.301436835601
20,2,"3,5",0.172054372868899,0.154983329010525,0.0860271864344493,348.660544762613,359.081225506565,176.601991888816,213.301436835601
21,3,"1,3,5",0.658327924503235,0.647650672143961,0.219442641501078,262.150939661448,275.176790591388,72.8791446300618,213.301436835601
22,3,"2,3,5",0.467468709565962,0.450827106739899,0.155822903188654,306.529962034882,319.555812964822,113.589689409497,213.301436835601
23,4,"1,2,3,5",0.980914867331877,0.980111282798483,0.245228716832969,-24.3432399279568,-8.71221881202828,4.07088622030864,213.301436835601
24,2,"4,5",0.00776869032404559,-0.0126896871950462,0.0038843451620228,366.76142182935,377.182102573303,211.644364027151,213.301436835601
25,3,"1,4,5",0.52075402746616,0.505777590824477,0.173584675822053,295.987194131833,309.013045061773,102.223854539143,213.301436835601
26,3,"2,4,5",0.309570007827229,0.28799407057183,0.103190002609076,332.497254367225,345.523105297165,147.269709364845,213.301436835601
27,4,"1,2,4,5",0.849451463829244,0.843112578095739,0.212362865957311,182.194349478376,197.825370594304,32.1122190787186,213.301436835601
28,3,"3,4,5",0.173295706355943,0.147461197179566,0.0577652354519809,350.510502907313,363.536353837253,176.337213672438,213.301436835601
