"metric","MAE","Bias","Variance","HitRate","n_correct","n_underfit","n_overfit","Jaccard","Precision","Recall","F1","avg_TP","avg_FP","avg_FN","SubsetHitRate","p1_R2","p2_R2","p3_R2","p4_R2","p5_R2","p6_R2","p7_R2","p8_R2","p9_R2","p10_R2","p11_R2","p12_R2","p13_R2","p14_R2","p15_R2","p16_R2","p17_R2","p18_R2","p19_R2","p20_R2","p1_value","p2_value","p3_value","p4_value","p5_value","p6_value","p7_value","p8_value","p9_value","p10_value","p11_value","p12_value","p13_value","p14_value","p15_value","p16_value","p17_value","p18_value","p19_value","p20_value"
"M_p",7.94,4.66,72.1054545454544,0,0,55,45,0.340421052631579,0.668421052631579,0.672,0.503571428571429,3.36,6.3,1.64,0,0.451290583602407,0.515355435447979,0.548708480458604,0.572823386733359,0.586385999158494,0.590360405926936,0.591833105223895,0.593173183558816,0.594449809598621,0.595571131425314,0.596435394928625,0.597309304921737,0.597986838989573,0.59834170262273,0.598729658715559,0.598967333035195,0.599074847470018,0.599094780946227,0.599105130881703,0.599109235408755,0.451290583602407,0.257677717723989,0.182902826819535,0.14320584668334,0.117277199831699,0.0983934009878227,0.0845475864605564,0.074146647944852,0.0660499788442912,0.0595571131425314,0.0542213995389659,0.0497757754101448,0.0459989876145825,0.0427386930444807,0.0399153105810373,0.0374354583146997,0.0352396969100011,0.0332830433859015,0.0315318489937738,0.0299554617704378
"AIC",2.24,2.1,2.43434343434343,0.06,6,7,87,0.617709595959596,0.660098484848485,0.904,0.753513625263625,4.52,2.58,0.48,0.01,0.451290583602407,0.515355435447979,0.548708480458604,0.572823386733359,0.586385999158494,0.590360405926936,0.591833105223895,0.593173183558816,0.594449809598621,0.595571131425314,0.596435394928625,0.597309304921737,0.597986838989573,0.59834170262273,0.598729658715559,0.598967333035195,0.599074847470018,0.599094780946227,0.599105130881703,0.599109235408755,-1454.99980402088,-1515.07642378616,-1548.72754888345,-1574.18553566196,-1588.31771972995,-1591.1454394872,-1590.94623332897,-1590.5905153942,-1590.16198661992,-1589.54637122914,-1588.61601332541,-1587.69992599574,-1586.54189316517,-1584.98344630547,-1583.4666226481,-1581.76286275208,-1579.89692770269,-1577.92178766924,-1575.93469604332,-1573.93981527579
"BIC",0.78,-0.66,0.812525252525252,0.43,43,51,6,0.82,0.973,0.84,0.891474025974026,4.2,0.14,0.8,0.37,0.451290583602407,0.515355435447979,0.548708480458604,0.572823386733359,0.586385999158494,0.590360405926936,0.591833105223895,0.593173183558816,0.594449809598621,0.595571131425314,0.596435394928625,0.597309304921737,0.597986838989573,0.59834170262273,0.598729658715559,0.598967333035195,0.599074847470018,0.599094780946227,0.599105130881703,0.599109235408755,-1450.78519592245,-1506.64720758931,-1536.08372458818,-1557.32710326827,-1567.24467923784,-1565.85779089667,-1561.44397664001,-1556.87365060682,-1552.23051373412,-1547.40029024492,-1542.25532424276,-1537.12462881467,-1531.75198788568,-1525.97893292756,-1520.24750117176,-1514.32913317732,-1508.24859002952,-1502.05884189764,-1495.8571421733,-1489.64765330735
