"iteration","seed","p","R2","M_p","AIC","BIC","p_star_sigmoid","p_star_aic","p_star_bic","M_p_fitted"
4,1004,4,0.728120561434118,0.18203014035853,1930.06897341753,1946.92740581122,1,10,10,0.183578944150059
4,1004,5,0.811756538433052,0.16235130768661,1748.25767636526,1769.33071685737,1,10,10,0.161097388174367
4,1004,6,0.881034917228572,0.146839152871429,1520.80462366591,1546.09227225644,1,10,10,0.143038753109395
4,1004,7,0.930599965220755,0.132942852174394,1253.33329401015,1282.8355506991,1,10,10,0.1290519816168
4,1004,8,0.965128132160946,0.120641016520118,911.229822203762,944.94668699114,1,10,10,0.118521639860876
4,1004,9,0.986233326796359,0.109581480755151,448.514952752666,486.446425638466,1,10,10,0.110761508843795
4,1004,10,0.999772536761137,0.0999772536761137,-1600.99371084795,-1558.84762986373,1,10,10,0.105132601052422
5,1005,1,0.266746369919912,0.266746369919912,2404.77136435319,2408.98597245161,1,10,10,0.256835413444847
5,1005,2,0.43426039232492,0.21713019616246,2277.09249271128,2285.52170890812,1,10,10,0.228249986807564
5,1005,3,0.597888553171795,0.199296184390598,2108.39017565142,2121.03399994669,1,10,10,0.201387508146055
5,1005,4,0.69689596095965,0.174223990239913,1969.06358996624,1985.92202235993,1,10,10,0.177505325397584
5,1005,5,0.804539556609331,0.160907911321866,1751.70454677225,1772.77758726436,1,10,10,0.157296807065781
5,1005,6,0.870456594739677,0.145076099123279,1548.03353546271,1573.32118405324,1,10,10,0.140899920320528
5,1005,7,0.920379596096719,0.131482799442388,1306.66073031791,1336.16298700686,1,10,10,0.128043032880891
5,1005,8,0.963400988835656,0.120425123604457,920.036146431993,953.753011219371,1,10,10,0.11822958404841
5,1005,9,0.986053578426234,0.109561508714026,439.637013770332,477.568486656132,1,10,10,0.110891926073065
5,1005,10,0.999788833875477,0.0999788833875477,-1653.52953253848,-1611.38345155426,1,10,10,0.105489561725504
6,1006,1,0.273721112896317,0.273721112896317,2444.65430523322,2448.86891333164,1,10,10,0.263137455389219
6,1006,2,0.447102112847406,0.223551056423703,2310.2739296671,2318.70314586395,1,10,10,0.233822807344303
6,1006,3,0.597118116997033,0.199039372332344,2154.00897604496,2166.65280034023,1,10,10,0.206161506977971
6,1006,4,0.731261027506485,0.182815256876621,1953.55753670347,1970.41596909716,1,10,10,0.18142877150387
6,1006,5,0.815182363378805,0.163036472675761,1768.37205915246,1789.44509964457,1,10,10,0.160357013845993
6,1006,6,0.884588177255691,0.147431362875948,1534.94066316977,1560.22831176031,1,10,10,0.143130418813514
6,1006,7,0.930375495269061,0.132910785038437,1284.24555611583,1313.74781280479,1,10,10,0.129516432578301
6,1006,8,0.965979979280641,0.12074749741008,928.161861695696,961.878726483073,1,10,10,0.119042669137197
6,1006,9,0.988309647439243,0.109812183048805,396.06923079674,434.00070368254,1,10,10,0.11115015122832
6,1006,10,0.999772953489718,0.0999772953489718,-1572.61293199492,-1530.4668510107,1,10,10,0.105295167951622
7,1007,1,0.261463865217782,0.261463865217782,2471.33705985936,2475.55166795778,3,10,10,0.266625304859163
7,1007,2,0.506150037505161,0.25307501875258,2272.11792019243,2280.54713638927,3,10,10,0.242559134166783
7,1007,3,0.645359435894487,0.215119811964829,2108.55443502668,2121.19825932194,3,10,10,0.216702982873297
7,1007,4,0.741919817917061,0.185479954479265,1951.63720444043,1968.49563683412,3,10,10,0.191022774371284
7,1007,5,0.826312822374451,0.16526256447489,1755.62997020799,1776.70301070011,3,10,10,0.167432426281674
7,1007,6,0.89308041219566,0.148846735365943,1515.04056253009,1540.32821112062,3,10,10,0.147265801821843
7,1007,7,0.935869072385081,0.133695581769297,1261.46541331661,1290.96767000556,3,10,10,0.131059213378726
7,1007,8,0.969189619467907,0.121148702433488,896.927876217752,930.64474100513,3,10,10,0.118669797594931
7,1007,9,0.988726790105828,0.109858532233981,396.216597029029,434.148069914828,3,10,10,0.109555462533496
7,1007,10,0.999803683819398,0.0999803683819398,-1627.01233209629,-1584.86625111207,3,10,10,0.103038236966639
8,1008,1,0.290921597771798,0.290921597771798,2416.51982809763,2420.73443619605,1,10,10,0.277249406336114
8,1008,2,0.457854508401308,0.228927254200654,2284.30397722812,2292.73319342496,1,10,10,0.24285669237655
8,1008,3,0.605583742154436,0.201861247384812,2127.24019897583,2139.88402327109,1,10,10,0.211143852383703
8,1008,4,0.742845722019852,0.185711430504963,1915.37488128235,1932.23331367604,1,10,10,0.183621470488232
8,1008,5,0.8304931246046,0.16609862492092,1708.98352157869,1730.0565620708,1,10,10,0.160964253426818
8,1008,6,0.891418160674882,0.148569693445814,1488.28886125184,1513.57650984237,1,10,10,0.143109119512094
8,1008,7,0.93755473207737,0.133936390296767,1213.6820070992,1243.18426378815,1,10,10,0.129516398426234
8,1008,8,0.967524012343239,0.120940501542905,888.787264641146,922.504129428523,1,10,10,0.119438416744741
8,1008,9,0.989350466656876,0.109927829628542,333.294814001582,371.226286887381,1,10,10,0.11211180653759
8,1008,10,0.999780497346065,0.0999780497346065,-1605.65870068332,-1563.51261969909,1,10,10,0.106861203199849
9,1009,1,0.271032653769543,0.271032653769543,2460.65973805383,2464.87434615225,1,10,10,0.271070598411561
9,1009,2,0.49457064466359,0.247285322331795,2279.54940714637,2287.97862334322,1,10,10,0.24149208778656
9,1009,3,0.622898315234673,0.207632771744891,2135.10270479792,2147.74652909319,1,10,10,0.212914175461497
9,1009,4,0.729616018386037,0.182404004596509,1970.76682023688,1987.62525263057,1,10,10,0.186843820244918
9,1009,5,0.812528185908634,0.162505637181727,1789.65952345877,1810.73256395088,1,10,10,0.164277674581426
9,1009,6,0.901451703283463,0.150241950547244,1470.11864382891,1495.40629241944,1,10,10,0.145615662313681
9,1009,7,0.942962070990206,0.134708867284315,1198.70350270874,1228.2057593977,1,10,10,0.130755847871375
9,1009,8,0.9712193758321,0.121402421979013,858.696463217198,892.413328004576,1,10,10,0.119276354125893
9,1009,9,0.988752442010028,0.109861382445559,390.920787591425,428.852260477225,1,10,10,0.11061387678716
9,1009,10,0.999772621381773,0.0999772621381773,-1557.72409578969,-1515.57801480546,1,10,10,0.104192176404754
10,1010,1,0.314242284882545,0.314242284882545,2450.4275997064,2454.64220780483,1,10,10,0.302573450159025
10,1010,2,0.493742378775883,0.246871189387941,2300.68824580435,2309.11746200119,1,10,10,0.258843923922794
10,1010,3,0.635576461068887,0.211858820356296,2138.32378936952,2150.96761366479,1,10,10,0.219518413862571
10,1010,4,0.752363296158829,0.188090824039707,1947.14679365472,1964.00522604841,1,10,10,0.186752657325156
10,1010,5,0.825516544430797,0.165103308886159,1774.0803728437,1795.15341333582,1,10,10,0.161145012708546
10,1010,6,0.887986658510773,0.147997776418462,1554.47440183587,1579.7620504264,1,10,10,0.142114735871817
10,1010,7,0.93818974174452,0.134027105963503,1259.20008045452,1288.70233714347,1,10,10,0.128495250573244
10,1010,8,0.969224459433918,0.12115305742924,912.525528025936,946.242392813313,1,10,10,0.119008760166033
10,1010,9,0.988247915307384,0.109805323923043,433.180732266287,471.112205152087,1,10,10,0.112525131961631
10,1010,10,0.999786914030486,0.0999786914030486,-1569.86438146355,-1527.71830047933,1,10,10,0.108151045924028
