"iteration","p","R2","M_p","AIC","BIC","selected_by_Mp","selected_by_AIC","selected_by_BIC","subset_p","subset_Mp","subset_AIC","subset_BIC","support_true"
6,4,0.983835633808661,0.245958908452165,-1608.65537094135,-1591.79693854766,FALSE,FALSE,FALSE,"17,11,13,1","11,17","8,11,13,17","11,13,17","11,13,17"
6,5,0.983900722669541,0.196780144533908,-1608.67277945686,-1587.59973896475,FALSE,TRUE,FALSE,"17,11,13,1,2","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,6,0.983933567723957,0.163988927953993,-1607.69389996791,-1582.40625137738,FALSE,FALSE,FALSE,"17,11,13,1,2,3","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,7,0.983981397494794,0.140568771070685,-1607.18462006819,-1577.68236337923,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,8,0.984013148876974,0.123001643609622,-1606.17668201379,-1572.45981722641,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,9,0.984037759148827,0.109337528794314,-1604.94697860752,-1567.01550572172,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,10,0.984057683865553,0.0984057683865553,-1603.57148874648,-1561.42540776226,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,11,0.98408076568099,0.0894618877891809,-1602.29592993489,-1555.93524085225,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,12,0.984104797477842,0.0820087331231535,-1601.05130402946,-1550.4760068484,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,13,0.98412680024036,0.0757020615569508,-1599.74390310449,-1544.953997825,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,14,0.984146581851164,0.0702961844179403,-1598.3674052195,-1539.36289184159,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,15,0.984162861168207,0.0656108574112138,-1596.88110141247,-1533.66197993614,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14","11,17","8,11,13,17,19","11,13,17","11,13,17"
6,16,0.984176257521752,0.0615110160951095,-1595.30422148339,-1527.87049190864,FALSE,FALSE,FALSE,"17,11,13,1,2,3,4,5,6,7,8,9,10,12,14,15","11,17","8,11,13,17,19","11,13,17","11,13,17"
