"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
1,1,"1",0.466404229080552,0.460959374275251,0.466404229080552,338.890848189916,346.70635874788,163.400068473112,306.224444379599
2,1,"2",0.401726365530024,0.395621532525228,0.401726365530024,350.33181449097,358.147325048934,183.206011302532,306.224444379599
3,2,"1,2",0.831118646825052,0.827636557068867,0.415559323412526,225.846632904218,236.26731364817,51.7155985420733,306.224444379599
4,1,"3",0.150951543481173,0.142287783720777,0.150951543481173,385.33861723911,393.154127797074,259.999391848834,306.224444379599
5,2,"1,3",0.631306743461667,0.623704820646444,0.315653371730834,303.923492813159,314.344173557112,112.902887629956,306.224444379599
6,2,"2,3",0.547163581931501,0.537826748569264,0.27358179096575,324.480086514368,334.900767258321,138.669580517874,306.224444379599
7,3,"1,2,3",0.989974141942635,0.989660833878342,0.329991380647545,-54.5562525820606,-41.5304016521202,3.07016281304536,306.224444379599
8,1,"4",0.0146317356580385,0.00457695745046749,0.0146317356580385,400.228535662,408.044046219965,301.743849257407,306.224444379599
9,2,"1,4",0.467138105784498,0.456151262604797,0.233569052892249,340.753219319352,351.173900063304,163.175337487203,306.224444379599
10,2,"2,4",0.410877942357786,0.398731095808462,0.205438971178893,350.79033036697,361.211011110923,180.403574773253,306.224444379599
11,3,"1,2,4",0.831159823128938,0.825883567601718,0.277053274376313,227.822248137226,240.848099067167,51.7029893512941,306.224444379599
12,2,"3,4",0.163554719450059,0.14630842500573,0.0817773597250293,385.843101641568,396.26378238552,256.139991290344,306.224444379599
13,3,"1,3,4",0.631577087496829,0.620063871481104,0.210525695832276,305.850140997357,318.875991927297,112.820101677997,306.224444379599
14,3,"2,3,4",0.554782358385478,0.540869307085024,0.184927452795159,324.783315777672,337.809166707612,136.336524931403,306.224444379599
15,4,"1,2,3,4",0.989989175035677,0.989567666616127,0.247497293758919,-52.7063083158075,-37.075287199879,3.06555931248109,306.224444379599
16,1,"5",0.00866836164772633,-0.00144726731505207,0.00866836164772633,400.831904144362,408.647414702326,303.569980150343,306.224444379599
17,2,"1,5",0.466759485325933,0.455764835538838,0.233379742662966,340.82424823202,351.244928975972,163.291280326758,306.224444379599
18,2,"2,5",0.405754694166243,0.393502213633588,0.202877347083121,351.656211978937,362.076892722889,181.972438604127,306.224444379599
19,3,"1,2,5",0.831163546124829,0.82588740694123,0.277054515374943,227.820043071461,240.845894001402,51.701849278946,306.224444379599
20,2,"3,5",0.15919200240034,0.141855755027151,0.07959600120017,386.363324430294,396.784005174246,257.475961894879,306.224444379599
21,3,"1,3,5",0.631539738742645,0.620025355578352,0.210513246247548,305.860277951367,318.886128881307,112.831538779496,306.224444379599
22,3,"2,3,5",0.550931640043121,0.536898253794468,0.183643880014374,325.644503839308,338.670354769248,137.515709016253,306.224444379599
23,4,"1,2,3,5",0.990074380725112,0.989656459913538,0.247518595181278,-53.5610867026193,-37.9300655866908,3.03946724757586,306.224444379599
24,2,"4,5",0.0187823037053919,-0.00144898900171331,0.00939115185269596,401.806426047347,412.227106791299,300.472843863247,306.224444379599
25,3,"1,4,5",0.467297736325489,0.450650790585661,0.155765912108496,342.723257624225,355.749108554165,163.126454713482,306.224444379599
26,3,"2,4,5",0.412523387825143,0.394164743694679,0.137507795941714,352.510634905425,365.536485835365,179.899699149255,306.224444379599
27,4,"1,2,4,5",0.831232228661492,0.824126217236713,0.207808057165373,229.779354873577,245.410375989506,51.6808170073179,306.224444379599
28,3,"3,4,5",0.167691192740617,0.141681542513761,0.0558970642468724,387.34734474212,400.373195672061,254.873302055251,306.224444379599
29,4,"1,3,4,5",0.631711956551309,0.616205091563995,0.157927989137827,307.813527165325,323.444548281253,112.778801476725,306.224444379599
30,4,"2,3,4,5",0.556431283956338,0.537754706438711,0.139107820989085,326.41226429865,342.043285414579,135.831583614642,306.224444379599
31,5,"1,2,3,4,5",0.990076622008547,0.989548782753682,0.198015324401709,-51.583670044373,-33.3474787424563,3.03878091180155,306.224444379599
32,1,"6",0.000382085641727037,-0.0098180971578472,0.000382085641727037,401.66430332195,409.479813879914,306.107440416256,306.224444379599
33,2,"1,6",0.47114717887642,0.460242996997584,0.23557358943821,339.998008510167,350.418689254119,161.947661307152,306.224444379599
34,2,"2,6",0.402310211992645,0.389986711208988,0.201155105996322,352.234178309457,362.654859053409,183.027223243913,306.224444379599
35,3,"1,2,6",0.831755918355274,0.826498290803876,0.277251972785091,227.468570483853,240.494421413794,51.5204504218121,306.224444379599
36,2,"3,6",0.151371834858034,0.133874346916962,0.0756859174290168,387.289103523708,397.70978426766,259.870688355477,306.224444379599
37,3,"1,3,6",0.632084809003136,0.620587459284484,0.210694936334379,305.712236525387,318.738087455328,112.664624941829,306.224444379599
38,3,"2,3,6",0.551195352238591,0.537170206996047,0.18373178407953,325.585762302189,338.611613232129,137.434953895719,306.224444379599
39,4,"1,2,3,6",0.990197260335898,0.989784513402672,0.247549315083974,-54.8068182938558,-39.1757971779273,3.00183850703753,306.224444379599
40,2,"4,6",0.0147322477853743,-0.00558255122936036,0.00736612389268715,402.218334678503,412.639015422455,301.71306998706,306.224444379599
41,3,"1,4,6",0.471587268964661,0.455074371119806,0.157195756321554,341.914757880699,354.94060881064,161.812894964403,306.224444379599
42,3,"2,4,6",0.411874586483721,0.393495667311337,0.137291528827907,352.621012634131,365.646863564072,180.098377979545,306.224444379599
43,4,"1,2,4,6",0.83177370206035,0.824690489515522,0.207943425515087,229.457999743502,245.089020859431,51.5150046166063,306.224444379599
44,3,"3,4,6",0.164409855824228,0.138297663818735,0.0548032852747427,387.740814759833,400.766665689774,255.878127629295,306.224444379599
45,4,"1,3,4,6",0.632282131322025,0.616799273693478,0.158070532830506,307.658589582519,323.289610698448,112.604200024363,306.224444379599
46,4,"2,3,4,6",0.559711071655711,0.541172590462267,0.139927767913928,325.670107962887,341.301129078816,134.827232448719,306.224444379599
47,5,"1,2,3,4,6",0.990204059204468,0.989682998523855,0.198040811840894,-52.8761991775031,-34.6400078755865,2.99975652728718,306.224444379599
48,2,"5,6",0.00930880212162633,-0.0111178205150413,0.00465440106081316,402.767279208212,413.187959952165,303.373861622064,306.224444379599
49,3,"1,5,6",0.471657874065629,0.45514718263018,0.15721929135521,341.901395254427,354.927246184368,161.791273956589,306.224444379599
50,3,"2,5,6",0.406158381489685,0.387600830911238,0.135386127163228,353.588256119697,366.614107049637,181.848819677803,306.224444379599
51,4,"1,2,5,6",0.831783632088521,0.824700837650143,0.20794590802213,229.45209678934,245.083117905268,51.511963799247,306.224444379599
52,3,"3,5,6",0.159413251511188,0.133144915620912,0.0531377505037293,388.337007099086,401.362858029026,257.40821000884,306.224444379599
53,4,"1,3,5,6",0.632368001984737,0.616888759963042,0.158092000496184,307.635234532905,323.266255648833,112.577904328386,306.224444379599
54,4,"2,3,5,6",0.554482774429817,0.535724154405809,0.138620693607454,326.850582475764,342.481603591693,136.42826486177,306.224444379599
55,5,"1,2,3,5,6",0.99031612359166,0.989801023782706,0.198063224718332,-54.0267810572925,-35.7905897553759,2.96543967258469,306.224444379599
56,3,"4,5,6",0.0190233397685423,-0.0116321808636908,0.00634111325618077,403.781858036175,416.807708966116,300.399032728733,306.224444379599
57,4,"1,4,5,6",0.471908730708616,0.449673308843716,0.117977182677154,343.853904016677,359.484925132605,161.714455520471,306.224444379599
58,4,"2,4,5,6",0.413315096490638,0.388612574237612,0.103328774122659,354.375779730067,370.006800845996,179.657258603053,306.224444379599
59,5,"1,2,4,5,6",0.831816185896603,0.822870238337911,0.166363237179321,231.432742573781,249.668933875698,51.5019950274546,306.224444379599
60,4,"3,4,5,6",0.168260685422694,0.13324008270365,0.0420651713556736,389.27889807921,404.909919195138,254.698909475104,306.224444379599
