"iteration","p","R2","M_p","AIC","BIC","selected_by_Mp","selected_by_AIC","selected_by_BIC","subset_p","subset_Mp","subset_AIC","subset_BIC","support_true"
3,16,0.988524006995166,0.0617827504371979,-1611.66189571118,-1544.22816613642,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15","1,2,4,6,7,8,9,10,11,13,14,15,16,17,18,19","1,2,4,6,7,8,9,10,11,13,14,15,16,17,18,19","1,2,4,6,7,8,9,10,11,13,14,15,16,17,18,19","1,9,17"
3,17,0.988527724126701,0.0581486896545119,-1609.82387444639,-1538.17553677321,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16","1,2,4,6,7,8,9,10,11,13,14,15,16,17,18,19,20","1,2,4,6,7,8,9,10,11,13,14,15,16,17,18,19,20","1,2,4,6,7,8,9,10,11,13,14,15,16,17,18,19,20","1,9,17"
3,18,0.988529051695052,0.0549182806497251,-1607.88173764562,-1532.01879187402,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18","1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20","1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20","1,2,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20","1,9,17"
3,19,0.988529716418341,0.0520278798114917,-1605.91071269339,-1525.83315882337,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,10,11,13,14,15,16,17,18,19,20","1,9,17"
3,20,0.98853027139854,0.049426513569927,-1603.93490536574,-1519.64274339729,FALSE,FALSE,FALSE,"1,17,9,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19,20","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","1,9,17"
4,1,0.555223626415595,0.555223626415595,58.4290628401477,62.6436709385699,FALSE,FALSE,FALSE,"18","18","18","18","1,10,18"
4,2,0.863572566390495,0.431786283195248,-530.460323774096,-522.031107577252,FALSE,FALSE,FALSE,"18,10","10,18","10,18","10,18","1,10,18"
4,3,0.983844928580717,0.327948309526906,-1595.23973937959,-1582.59591508432,TRUE,FALSE,TRUE,"18,10,1","1,10,18","1,10,18","1,10,18","1,10,18"
4,4,0.983983474299747,0.245995868574937,-1597.54622671363,-1580.68779431994,FALSE,FALSE,FALSE,"18,10,1,2","1,10,14,18","1,10,14,18","1,10,14,18","1,10,18"
4,5,0.984068876102835,0.196813775220567,-1598.21941261582,-1577.14637212371,FALSE,TRUE,FALSE,"18,10,1,2,3","1,10,14,17,18","1,10,14,17,18","1,10,14,17,18","1,10,18"
4,6,0.984110056956168,0.164018342826028,-1597.51355138244,-1572.2259027919,FALSE,FALSE,FALSE,"18,10,1,2,3,4","1,9,10,14,17,18","1,9,10,14,17,18","1,9,10,14,17,18","1,10,18"
4,7,0.984157898360288,0.140593985480041,-1597.02122102195,-1567.51896433299,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5","1,8,9,10,14,17,18","1,8,9,10,14,17,18","1,8,9,10,14,17,18","1,10,18"
4,8,0.984206698334942,0.123025837291868,-1596.56379700526,-1562.84693221788,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6","1,6,8,9,10,14,17,18","1,6,8,9,10,14,17,18","1,6,8,9,10,14,17,18","1,10,18"
4,9,0.984243942224136,0.109360438024904,-1595.74429344499,-1557.81282055919,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7","1,4,6,8,9,10,14,17,18","1,4,6,8,9,10,14,17,18","1,4,6,8,9,10,14,17,18","1,10,18"
4,10,0.984272798654195,0.0984272798654195,-1594.66085796037,-1552.51477697615,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8","1,4,6,8,9,10,14,15,17,18","1,4,6,8,9,10,14,15,17,18","1,4,6,8,9,10,14,15,17,18","1,10,18"
4,11,0.984298035122053,0.0894816395565503,-1593.46382145937,-1547.10313237672,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9","1,4,6,8,9,10,12,14,15,17,18","1,4,6,8,9,10,12,14,15,17,18","1,4,6,8,9,10,12,14,15,17,18","1,10,18"
4,12,0.984318372072372,0.082026531006031,-1592.11183372781,-1541.53653654674,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11","1,4,6,8,9,10,12,13,14,15,17,18","1,4,6,8,9,10,12,13,14,15,17,18","1,4,6,8,9,10,12,13,14,15,17,18","1,10,18"
4,13,0.984328536796877,0.075717579753606,-1590.4360354092,-1535.64613012971,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12","1,2,4,6,8,9,10,12,13,14,15,17,18","1,2,4,6,8,9,10,12,13,14,15,17,18","1,2,4,6,8,9,10,12,13,14,15,17,18","1,10,18"
4,14,0.984335283166721,0.0703096630833372,-1588.65132552878,-1529.64681215087,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13","1,2,4,5,6,8,9,10,12,13,14,15,17,18","1,2,4,5,6,8,9,10,12,13,14,15,17,18","1,2,4,5,6,8,9,10,12,13,14,15,17,18","1,10,18"
4,15,0.984342229033894,0.0656228152689263,-1586.87307890072,-1523.65395742439,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14","1,2,4,5,6,8,9,10,12,13,14,15,16,17,18","1,2,4,5,6,8,9,10,12,13,14,15,16,17,18","1,2,4,5,6,8,9,10,12,13,14,15,16,17,18","1,10,18"
4,16,0.98434675460798,0.0615216721629987,-1585.01761506224,-1517.58388548748,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15","1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18","1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18","1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18","1,10,18"
4,17,0.984351014360201,0.0579030008447177,-1583.15369968327,-1511.50536201009,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16","1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19","1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19","1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19","1,10,18"
4,18,0.984354669730318,0.0546863705405732,-1581.2705058836,-1505.407560112,FALSE,FALSE,FALSE,"18,10,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19","1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19","1,10,18"
