"metric","MAE","Bias","Variance","HitRate","n_correct","n_underfit","n_overfit","Jaccard","Precision","Recall","F1","avg_TP","avg_FP","avg_FN","SubsetHitRate","p1_R2","p2_R2","p3_R2","p4_R2","p5_R2","p6_R2","p7_R2","p8_R2","p9_R2","p10_R2","p11_R2","p12_R2","p13_R2","p14_R2","p15_R2","p16_R2","p17_R2","p18_R2","p19_R2","p20_R2","p1_value","p2_value","p3_value","p4_value","p5_value","p6_value","p7_value","p8_value","p9_value","p10_value","p11_value","p12_value","p13_value","p14_value","p15_value","p16_value","p17_value","p18_value","p19_value","p20_value"
"M_p",8.8,3.52,71.9288888888888,0,0,44,56,0.340815789473684,0.672105263157895,0.66125,0.502666666666667,5.29,6.23,2.71,0,0.509712886481917,0.865178813644351,0.981157413309072,0.986342961393731,0.987717056645212,0.98803095150114,0.98826455319057,0.988325975565331,0.988376902236272,0.988429475926736,0.988486209727161,0.988527773621032,0.988561891932124,0.988573073955387,0.988578898592048,0.988583220034259,0.98858474246794,0.98858569666866,0.988585964861651,0.988585991127921,0.509712886481917,0.432589406822175,0.327052471103024,0.246585740348433,0.197543411329042,0.16467182525019,0.141180650455796,0.123540746945666,0.10981965580403,0.0988429475926736,0.0898623827024692,0.0823773144684193,0.0760432224563172,0.0706123624253848,0.0659052599061366,0.0617864512521412,0.0581520436745847,0.0549214275927033,0.0520308402558764,0.0494292995563961
"AIC",1.65,1.51,2.2120202020202,0.24,24,6,70,0.768540792540793,0.806078615828616,0.94,0.862652231067866,7.52,1.99,0.48,0.12,0.509712886481917,0.865178813644351,0.981157413309072,0.986342961393731,0.987717056645212,0.98803095150114,0.98826455319057,0.988325975565331,0.988376902236272,0.988429475926736,0.988486209727161,0.988527773621032,0.988561891932124,0.988573073955387,0.988578898592048,0.988583220034259,0.98858474246794,0.98858569666866,0.988585964861651,0.988585991127921,293.011924164719,-350.508981096132,-1332.42387979377,-1491.35613979525,-1542.37786813025,-1553.32164560436,-1561.17670680612,-1561.80053863364,-1561.98650613743,-1562.25324053863,-1562.71092300659,-1562.51915014749,-1562.00836176913,-1560.49740648693,-1558.752336012,-1556.94155856691,-1555.00823827884,-1553.05003499697,-1551.06178324538,-1549.06293385952
"BIC",0.71,-0.63,0.70010101010101,0.46,46,50,4,0.89325,0.982956349206349,0.905,0.939271870286576,7.24,0.13,0.76,0.45,0.509712886481917,0.865178813644351,0.981157413309072,0.986342961393731,0.987717056645212,0.98803095150114,0.98826455319057,0.988325975565331,0.988376902236272,0.988429475926736,0.988486209727161,0.988527773621032,0.988561891932124,0.988573073955387,0.988578898592048,0.988583220034259,0.98858474246794,0.98858569666866,0.988585964861651,0.988585991127921,297.226532263141,-342.079764899288,-1319.7800554985,-1474.49770740156,-1521.30482763814,-1528.03399701383,-1531.67445011717,-1528.08367384626,-1524.05503325163,-1520.10715955441,-1516.35023392394,-1511.94385296642,-1507.21845648964,-1501.49289310902,-1495.53321453566,-1489.50782899215,-1483.35990060566,-1477.18708922537,-1470.98422937536,-1464.77077189107
