"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
2,1,"2",0.881774213204163,0.880567827624613,0.881774213204163,203.304771472017,211.120282029981,42.1123410494585,356.202671099003
3,2,"1,2",0.970766732037813,0.970163984244778,0.485383366018906,65.5758845663167,75.996565310269,10.412968133084,356.202671099003
7,3,"1,2,3",0.988258371507927,0.987891445617549,0.329419457169309,-23.6408010955231,-10.6149501655827,4.18239943192869,356.202671099003
15,4,"1,2,3,4",0.988707212765303,0.988231726987,0.247176803191326,-25.5384304754084,-9.90740935947982,4.0225209771519,356.202671099003
143,5,"1,2,3,4,8",0.988881211725607,0.988289786817394,0.197776242345121,-25.0912214104312,-6.85503010851455,3.96054208272321,356.202671099003
903,6,"1,2,3,8,9,10",0.988987150849642,0.988276644452845,0.164831191808274,-24.0485833186188,-3.20722183071409,3.92280628376783,356.202671099003
911,7,"1,2,3,4,8,9,10",0.989116398383608,0.988288298260622,0.14130234262623,-23.2291311291675,0.217400544725287,3.87676796693623,356.202671099003
951,8,"1,2,3,5,6,8,9,10",0.989161395801259,0.988208551476095,0.123645174475157,-21.6434305092299,4.40827135065098,3.86073976657631,356.202671099003
959,9,"1,2,3,4,5,6,8,9,10",0.989202124549942,0.988122337004936,0.109911347172216,-20.0199131667703,8.63695887909871,3.84623207750497,356.202671099003
1023,10,"1,2,3,4,5,6,7,8,9,10",0.989202298305713,0.987989073396243,0.0989202298305713,-18.0215223460014,13.2405198858557,3.84617018523518,356.202671099003
