"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
512,1,"10",0.441467272489844,0.435767958943822,0.441467272489844,270.935067350354,278.750577908318,82.8178645109219,148.277550144841
513,2,"1,10",0.851997376636239,0.848945776154512,0.425998688318119,140.12674568051,150.547426424462,21.9454664073881,148.277550144841
577,3,"1,7,10",1,1,0.333333333333333,-6815.93878793946,-6802.91293700952,1.32693654658183e-29,148.277550144841
579,4,"1,2,7,10",1,1,0.25,-6957.39160293549,-6941.76058181956,3.16113101608695e-30,148.277550144841
583,5,"1,2,3,7,10",1,1,0.2,-6833.25980873454,-6815.02361743262,1.07214651640544e-29,148.277550144841
591,6,"1,2,3,4,7,10",1,1,0.166666666666667,-6864.87537099879,-6844.03400951089,7.66061447659834e-30,148.277550144841
607,7,"1,2,3,4,5,7,10",1,1,0.142857142857143,-6786.83169515184,-6763.38516347795,1.63876656586638e-29,148.277550144841
639,8,"1,2,3,4,5,6,7,10",1,1,0.125,-6765.60488249833,-6739.55318063845,1.98617760757951e-29,148.277550144841
767,9,"1,2,3,4,5,6,7,8,10",1,1,0.111111111111111,-6848.69611130107,-6820.0392392552,8.48147858793554e-30,148.277550144841
1023,10,"1,2,3,4,5,6,7,8,9,10",1,1,0.1,-6647.12204944801,-6615.86000721616,6.24037528204292e-29,148.277550144841
