"metric","MAE","Bias","Variance","HitRate","n_correct","n_underfit","n_overfit","Jaccard","Precision","Recall","F1","avg_TP","avg_FP","avg_FN","SubsetHitRate","p1_R2","p2_R2","p3_R2","p4_R2","p5_R2","p6_R2","p7_R2","p8_R2","p9_R2","p10_R2","p11_R2","p12_R2","p13_R2","p14_R2","p15_R2","p16_R2","p17_R2","p18_R2","p19_R2","p20_R2","p1_value","p2_value","p3_value","p4_value","p5_value","p6_value","p7_value","p8_value","p9_value","p10_value","p11_value","p12_value","p13_value","p14_value","p15_value","p16_value","p17_value","p18_value","p19_value","p20_value"
"M_p",4.21,2.51,48.9190909090908,0,0,79,21,0.539824561403509,0.823157894736842,0.716666666666667,0.671272727272727,2.15,3.36,0.85,0,0.361986681232558,0.821167289736156,0.982692888771819,0.982755731658293,0.982832386671944,0.982887670457615,0.98292725114297,0.982952334281929,0.982969902208086,0.982986207202183,0.983001817803695,0.983011754420288,0.983019906250809,0.983023122266996,0.983025621791971,0.983027877155731,0.983029929601686,0.983031906775506,0.983033478624758,0.98303354430634,0.361986681232558,0.410583644868078,0.327564296257273,0.245688932914573,0.196566477334389,0.163814611742936,0.14041817873471,0.122869041785241,0.109218878023121,0.0982986207202183,0.0893638016185177,0.0819176462016906,0.0756169158654469,0.0702159373047854,0.065535041452798,0.0614392423222332,0.0578252899765698,0.0546128837097504,0.0517386041381451,0.049151677215317
"AIC",2.51,2.51,2.29282828282828,0.11,11,0,89,0.591761904761905,0.591761904761905,1,0.728287878787879,3,2.51,0,0.11,0.361986681232558,0.821167289736156,0.982692888771819,0.982755731658293,0.982832386671944,0.982887670457615,0.98292725114297,0.982952334281929,0.982969902208086,0.982986207202183,0.983001817803695,0.983011754420288,0.983019906250809,0.983023122266996,0.983025621791971,0.983027877155731,0.983029929601686,0.983031906775506,0.983033478624758,0.98303354430634,208.133788821487,-425.820395988771,-1591.48705529928,-1591.30588153874,-1591.53345924509,-1591.14617586508,-1590.30401153184,-1589.03914748461,-1587.55467215243,-1586.03361257495,-1584.49258629261,-1582.78495643935,-1581.02493963663,-1579.11964820619,-1577.19326919341,-1575.25970796304,-1573.32017682973,-1571.37843495601,-1569.42475489425,-1567.42669052113
"BIC",0.23,0.23,0.199090909090909,0.78,78,0,22,0.9435,0.9435,1,0.9675,3,0.23,0,0.78,0.361986681232558,0.821167289736156,0.982692888771819,0.982755731658293,0.982832386671944,0.982887670457615,0.98292725114297,0.982952334281929,0.982969902208086,0.982986207202183,0.983001817803695,0.983011754420288,0.983019906250809,0.983023122266996,0.983025621791971,0.983027877155731,0.983029929601686,0.983031906775506,0.983033478624758,0.98303354430634,212.348396919909,-417.391179791926,-1578.84323100401,-1574.44744914505,-1570.46041875298,-1565.85852727454,-1560.80175484288,-1555.32228269723,-1549.62319926663,-1543.88753159073,-1538.13189720997,-1532.20965925829,-1526.23503435714,-1520.11513482828,-1513.97414771708,-1507.82597838829,-1501.67183915655,-1495.51548918441,-1489.34720102423,-1483.13452855268
