"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
1,1,"1",0.501318794764223,0.496230211037327,0.501318794764223,286.983887834248,294.799398392212,97.2351233878297,194.984535945879
2,1,"2",0.00333336564721098,-0.00683670205026643,0.00333336564721098,356.228819931125,364.04433048909,194.33458119202,194.984535945879
3,2,"1,2",0.50295565797902,0.492707321030134,0.25147782898951,288.655109549151,299.075790293103,96.9159603734855,194.984535945879
4,1,"3",0.0028782735199393,-0.0072964379747551,0.0028782735199393,356.274470928404,364.089981486368,194.423317119268,194.984535945879
5,2,"1,3",0.501682144958041,0.491407550008722,0.25084107247902,288.910999057441,299.331679801394,97.1642757189022,194.984535945879
6,2,"2,3",0.00676717753001144,-0.0137118497374111,0.00338358876500572,357.883695429543,368.304376173496,193.665040975526,194.984535945879
7,3,"1,2,3",0.503201186710263,0.487676223794959,0.167733728903421,290.605699592474,303.631550522414,96.8680860677627,194.984535945879
8,1,"4",0.0318877059318703,0.0220090090536241,0.0318877059318703,353.321994083368,361.137504641332,188.766926402375,194.984535945879
9,2,"1,4",0.510901489736712,0.500816984370458,0.255450744868356,287.043577568379,297.464258312331,95.366646055508,194.984535945879
10,2,"2,4",0.0349478583630567,0.0150498760612641,0.0174739291815283,355.005398668025,365.426079411977,188.170244000656,194.984535945879
11,3,"1,2,4",0.512453859818095,0.497218042937411,0.170817953272698,288.725678650277,301.751529580217,95.0639578955732,194.984535945879
12,2,"3,4",0.0377195342106117,0.0178786998644388,0.0188597671053058,354.717780667107,365.138461411059,187.629810071728,194.984535945879
13,3,"1,3,4",0.510933666669618,0.495650343753044,0.170311222223206,289.036998527407,302.062849457347,95.3603720511771,194.984535945879
14,3,"2,3,4",0.0415296530995899,0.0115774547589522,0.0138432176998633,356.321047903928,369.346898833868,186.886895808262,194.984535945879
15,4,"1,2,3,4",0.512459375228392,0.491931348922219,0.128114843807098,290.724547384733,306.355568500662,95.062882475856,194.984535945879
16,1,"5",0.00304079606896346,-0.00713225703237352,0.00304079606896346,356.258170431578,364.073680989542,194.391627735466,194.984535945879
17,2,"1,5",0.501325697076781,0.491043752686612,0.250662848538391,288.982503711435,299.403184455387,97.2337775436185,194.984535945879
18,2,"2,5",0.00756288822892992,-0.0128997326323292,0.00378144411446496,357.803550111554,368.224230855506,193.509889694151,194.984535945879
19,3,"1,2,5",0.502970797495854,0.4874386349176,0.167656932498618,290.652063594067,303.677914524007,96.9130084018212,194.984535945879
20,2,"3,5",0.00609562045398371,-0.0143972533510888,0.00304781022699185,357.951285840604,368.371966584557,193.795984220357,194.984535945879
21,3,"1,3,5",0.501693350935474,0.486121268152207,0.167231116978491,290.908750271186,303.934601201126,97.1620907265927,194.984535945879
22,3,"2,3,5",0.0113358280134542,-0.0195599273611251,0.00377860933781808,359.42265647659,372.448507406531,192.774224781113,194.984535945879
23,4,"1,2,3,5",0.503210660469085,0.482293214594099,0.125802665117271,292.603792613451,308.23481372938,96.8662388312952,194.984535945879
