"metric","correlation"
"Mp_vs_R2",0.743413225345273
"Mp_vs_adjR2",0.82290298146692
"Mp_vs_AIC",0.853459873033238
"Mp_vs_BIC",0.875274145340522
"Mp_vs_truth_closeness",-0.777155149065435
"R2_vs_truth_closeness",-0.42791758916487
"AIC_vs_truth_closeness",-0.61393896936323
"BIC_vs_truth_closeness",-0.645154410235049
