"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
1,1,"1",0.408439123346686,0.402402787870632,0.408439123346686,287.581937306401,295.397447864365,97.8183798727521,165.35640495049
3,2,"1,2",0.818576028149346,0.814835327698817,0.409288014074673,171.389145390349,181.809826134301,29.9996157570631,165.35640495049
7,3,"1,2,3",0.981414876688506,0.980834091585022,0.327138292229502,-54.4583785439984,-41.4325276140579,3.07316917635016,165.35640495049
135,4,"1,2,3,8",0.981858046868199,0.981094175157386,0.24546451171705,-54.8718115387371,-39.2407904228086,2.99988814865497,165.35640495049
167,5,"1,2,3,6,8",0.981944138249826,0.980983720071626,0.196388827649965,-53.3474841407264,-35.1112928388098,2.98565238729178,165.35640495049
183,6,"1,2,3,5,6,8",0.981997063623267,0.980835583857026,0.163666177270545,-51.6410347535912,-30.7996732656865,2.97690083780893,165.35640495049
191,7,"1,2,3,4,5,6,8",0.982019244346014,0.980651143372341,0.140288463478002,-49.7643168533673,-26.3177851794744,2.97323311323629,165.35640495049
703,8,"1,2,3,4,5,6,8,10",0.982032210270472,0.980452624360183,0.122754026283809,-47.8364528737894,-21.7847510139085,2.97108911458115,165.35640495049
767,9,"1,2,3,4,5,6,7,8,10",0.982041926868539,0.980246119555393,0.10911576965206,-45.8905453716765,-17.2336733258075,2.96948241285635,165.35640495049
1023,10,"1,2,3,4,5,6,7,8,9,10",0.982047637684541,0.980030518323253,0.0982047637684541,-43.9223512575069,-12.6603090256498,2.968538092853,165.35640495049
