"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
1,1,"1",0.314309865911468,0.307313027808524,0.314309865911468,343.972067444803,351.787578002767,171.917342428319,250.721621737847
3,2,"1,2",0.544353134142535,0.534958353403206,0.272176567071267,305.101294086794,315.521974830746,114.240521147551,250.721621737847
7,3,"1,2,3",0.582963826280829,0.569931445852105,0.194321275426943,298.246781391297,311.272632321237,104.559985798217,250.721621737847
15,4,"1,2,3,4",0.598905655875402,0.582017472964892,0.14972641396885,296.349152011412,311.98017312734,100.563024428797,250.721621737847
527,5,"1,2,3,4,10",0.605548732175742,0.584567281759558,0.121109746435148,296.679045204154,314.91523650607,98.8974615654479,250.721621737847
591,6,"1,2,3,4,7,10",0.610079511326529,0.584923350766951,0.101679918554422,297.523769149062,318.365130636967,97.7614972690264,250.721621737847
719,7,"1,2,3,4,7,8,10",0.613461906842017,0.58405139975391,0.0876374152631453,298.652527078969,322.099058752862,96.9134575800246,250.721621737847
735,8,"1,2,3,4,5,7,8,10",0.614960539326245,0.581110916409871,0.0768700674157807,300.264067264054,326.315769123935,96.5377180131898,250.721621737847
991,9,"1,2,3,4,5,7,8,9,10",0.616057812999878,0.577663594299866,0.0684508681110976,301.978683491458,330.635555537327,96.2626077782463,250.721621737847
1023,10,"1,2,3,4,5,6,7,8,9,10",0.616489978150278,0.573398964459298,0.0616489978150278,303.866060140819,335.128102372676,96.1542546308794,250.721621737847
