"iteration","seed","p","R2","M_p","AIC","BIC","p_star_sigmoid","p_star_aic","p_star_bic","M_p_fitted"
6,1006,10,0.999061453115531,0.0999061453115531,-1572.61293199492,-1530.4668510107,7,5,5,0.102284116807629
7,1007,1,0.227357140997756,0.227357140997756,1762.28298638403,1766.49759448245,6,6,5,0.223149638064491
7,1007,2,0.442153439949623,0.221076719974811,1601.41649646238,1609.84571265922,6,6,5,0.220388409973886
7,1007,3,0.623046485496174,0.207682161832058,1407.4354632443,1420.07928753957,6,6,5,0.215127012722113
7,1007,4,0.809710174532889,0.202427543633222,1067.64867873288,1084.50711112657,6,6,5,0.205664802173702
7,1007,5,0.999145247305625,0.199829049461125,-1633.097023942,-1612.02398344989,6,6,5,0.190293055893148
7,1007,6,0.999150018114396,0.166525003019066,-1633.89559521595,-1608.60794662542,6,6,5,0.169020005420578
7,1007,7,0.999150856641213,0.14273583666303,-1632.38910026416,-1602.88684357521,6,6,5,0.145290298640875
7,1007,8,0.999151472508686,0.124893934063586,-1630.75187229367,-1597.03500750629,6,6,5,0.124421829820975
7,1007,9,0.999151733671145,0.111016859296794,-1628.90578755341,-1590.97431466761,6,6,5,0.10957444909513
7,1007,10,0.999151914408185,0.0999151914408185,-1627.01233209629,-1584.86625111207,6,6,5,0.100529938577057
8,1008,1,0.245455907860759,0.245455907860759,1804.31806314064,1808.53267123906,6,5,5,0.240118241578012
8,1008,2,0.461155899964289,0.230577949982144,1637.9743503503,1646.40356654714,6,5,5,0.233386836676919
8,1008,3,0.649629927781157,0.216543309260386,1424.7561779877,1437.40000228297,6,5,5,0.223193136525999
8,1008,4,0.827830054956048,0.206957513739012,1071.50222624355,1088.36065863724,6,5,5,0.208704514750701
8,1008,5,0.999202247877125,0.199840449575425,-1613.71747092731,-1592.6444304352,6,5,5,0.189863914126053
8,1008,6,0.999204298489773,0.166534049748295,-1613.00436985972,-1587.71672126918,6,5,5,0.16800780946836
8,1008,7,0.999204765658202,0.142743537951172,-1611.29801365583,-1581.79575696687,6,5,5,0.145773454153805
8,1008,8,0.999205040368442,0.124900630046055,-1609.47076631836,-1575.75390153098,6,5,5,0.125979789987934
8,1008,9,0.999205282018443,0.11102280911316,-1607.62277827381,-1569.69130538802,6,5,5,0.110345648276387
8,1008,10,0.999205339112762,0.0999205339112762,-1605.65870068331,-1563.51261969909,6,5,5,0.0991233455965447
9,1009,1,0.225209139964037,0.225209139964037,1746.07907670036,1750.29368479879,7,5,5,0.218271372014181
9,1009,2,0.420845482680979,0.210422741340489,1602.56716487182,1610.99638106866,7,5,5,0.216514950014309
9,1009,3,0.632133234860642,0.210711078286881,1377.64291992226,1390.28674421753,7,5,5,0.212757868557893
9,1009,4,0.805981616517176,0.201495404129294,1059.75896663916,1076.61739903285,7,5,5,0.205130547749223
9,1009,5,0.998988418332401,0.19979768366648,-1566.45993402544,-1545.38689353333,7,5,5,0.191167276820357
9,1009,6,0.99898948717206,0.16649824786201,-1564.98851454444,-1539.7008659539,7,5,5,0.169855068573203
9,1009,7,0.998990277671265,0.142712896810181,-1563.37980525265,-1533.87754856369,7,5,5,0.144916965584845
9,1009,8,0.998990766129119,0.12487384576614,-1561.62174109273,-1527.90487630535,7,5,5,0.123399881299768
9,1009,9,0.998990935733261,0.110998992859251,-1559.70577433792,-1521.77430145212,7,5,5,0.109198716898283
9,1009,10,0.998990972707628,0.0998990972707628,-1557.72409578969,-1515.57801480546,7,5,5,0.101406480438914
10,1010,1,0.255632304849137,0.255632304849137,1791.22566368248,1795.4402717809,6,5,5,0.250335998192794
10,1010,2,0.471803182372285,0.235901591186142,1621.69258780485,1630.1218040017,6,5,5,0.240951230190183
10,1010,3,0.67291624222348,0.224305414074493,1384.06623939563,1396.71006369089,6,5,5,0.227887562205532
10,1010,4,0.834957282785217,0.208739320696304,1044.06026665374,1060.91869904742,6,5,5,0.210816487274357
10,1010,5,0.999129779357747,0.199825955871549,-1576.54614349954,-1555.47310300743,6,5,5,0.190261005116618
10,1010,6,0.999132418419553,0.166522069736592,-1576.0647650093,-1550.77711641877,6,5,5,0.167814041795785
10,1010,7,0.999134082634341,0.142733440376334,-1575.02479749364,-1545.52254080469,6,5,5,0.145772282814869
10,1010,8,0.999135345181108,0.124891918147639,-1573.75435214735,-1540.03748735997,6,5,5,0.126274530471009
10,1010,9,0.999135521489854,0.111015057943317,-1571.85631579788,-1533.92484291208,6,5,5,0.110557468403232
10,1010,10,0.999135535434931,0.0999135535434931,-1569.86438146355,-1527.71830047933,6,5,5,0.0988100199592687
