"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
64,1,"7",0.583923769001953,0.579678093175442,0.583923769001953,260.00764785429,267.823158412255,74.2449378401537,178.440709439377
68,2,"3,7",0.88888065592688,0.886589535430527,0.44444032796344,129.981278303694,140.401959047647,19.8282145888458,178.440709439377
69,3,"1,3,7",1,1,0.333333333333333,-6804.72359403768,-6791.69774310774,1.48442111696474e-29,178.440709439377
71,4,"1,2,3,7",1,1,0.25,-6562.60001490219,-6546.96899378626,1.63832695934293e-28,178.440709439377
79,5,"1,2,3,4,7",1,1,0.2,-6613.93209101246,-6595.69589971055,9.6113040049695e-29,178.440709439377
95,6,"1,2,3,4,5,7",1,1,0.166666666666667,-6642.00189926542,-6621.16053777752,7.11526035833795e-29,178.440709439377
127,7,"1,2,3,4,5,6,7",1,1,0.142857142857143,-6726.52959153705,-6703.08305986316,2.99506190569696e-29,178.440709439377
255,8,"1,2,3,4,5,6,7,8",1,1,0.125,-6725.1758260995,-6699.12412423962,2.97576918574929e-29,178.440709439377
511,9,"1,2,3,4,5,6,7,8,9",1,1,0.111111111111111,-6723.4436850631,-6694.78681301724,2.9678089870614e-29,178.440709439377
1023,10,"1,2,3,4,5,6,7,8,9,10",1,1,0.1,-6722.24719967294,-6690.98515744108,2.94405775834337e-29,178.440709439377
