"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
1,1,"1",0.531272680780707,0.526489748951939,0.531272680780707,328.458920432848,336.274430990812,147.21326591029,314.070163769175
3,2,"1,2",0.776238411039854,0.771624770030366,0.388119205519927,256.514916392897,266.93559713685,70.276838889964,314.070163769175
7,3,"1,2,3",0.986683232237869,0.986267083245302,0.328894410745956,-23.6408010955232,-10.6149501655827,4.18239943192869,314.070163769175
15,4,"1,2,3,4",0.987192285542576,0.986653013354895,0.246798071385644,-25.5384304754084,-9.90740935947982,4.0225209771519,314.070163769175
527,5,"1,2,3,4,10",0.987404411755822,0.986734433657728,0.197480882351165,-25.2085372826665,-6.97234598074983,3.95589846261792,314.070163769175
591,6,"1,2,3,4,7,10",0.987549088255212,0.986745803626516,0.164591514709202,-24.3638133377583,-3.5224518498536,3.91045989076106,314.070163769175
719,7,"1,2,3,4,7,8,10",0.987657094654652,0.986717960552288,0.14109387066495,-23.235055407851,0.211476266041792,3.87653830320098,314.070163769175
735,8,"1,2,3,4,5,7,8,10",0.987704948874527,0.986624065259101,0.123463118609316,-21.6235152227663,4.42818663711461,3.86150872052759,314.070163769175
991,9,"1,2,3,4,5,7,8,9,10",0.987739986935022,0.986513985628524,0.109748887437225,-19.9088989953623,8.7479730505067,3.85050431112985,314.070163769175
1023,10,"1,2,3,4,5,6,7,8,9,10",0.987753786800131,0.98637780778891,0.0987753786800131,-18.0215223460014,13.2405198858557,3.84617018523518,314.070163769175
