"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
1,1,"1",0.824908920826723,0.82312227716169,0.824908920826723,257.773888984782,265.589399542746,72.6048707228371,414.669159991781
2,1,"2",0.878919036218645,0.87768351618006,0.878919036218645,220.889204288825,228.704714846789,50.2085415422097,414.669159991781
3,2,"1,2",0.963635426471973,0.962885641450777,0.481817713235987,102.602764489223,113.023445233175,15.0792671583263,414.669159991781
4,1,"3",0.643810045135303,0.640175453759133,0.643810045135303,328.789676852284,336.605187410249,147.700989381254,414.669159991781
5,2,"1,3",0.953150597036615,0.952184629965205,0.476575298518308,127.93708639195,138.357767135903,19.4270025729432,414.669159991781
6,2,"2,3",0.898402137464262,0.896307336174865,0.449201068732131,205.345509578297,215.76619032225,42.1295003146549,414.669159991781
7,3,"1,2,3",0.989482369928664,0.989153693988935,0.329827456642888,-19.4514497565591,-6.42559882661867,4.36133682678509,414.669159991781
8,1,"4",0.340832555316959,0.334106356901826,0.340832555316959,390.341019016994,398.156529574959,273.336410580646,414.669159991781
9,2,"1,4",0.901466503802982,0.899434885324693,0.450733251901491,202.282915217761,212.703595961713,40.8588020990706,414.669159991781
10,2,"2,4",0.883072088133815,0.880661203353069,0.441536044066908,219.399020590491,229.819701334444,48.4863989931438,414.669159991781
11,3,"1,2,4",0.975511486587072,0.974746220542918,0.325170495529024,65.0636766216035,78.089527551544,10.1546312863864,414.669159991781
12,2,"3,4",0.657276835942908,0.65021037895204,0.328638417971454,326.935561830347,337.356242574299,142.11672654928,414.669159991781
13,3,"1,3,4",0.953248374237002,0.951787385931908,0.317749458079001,129.728162970311,142.754013900252,19.3864573833925,414.669159991781
14,3,"2,3,4",0.900888144766842,0.897790899290805,0.300296048255614,204.868166206745,217.894017136686,41.0986297547608,414.669159991781
15,4,"1,2,3,4",0.98954156337176,0.989101208145308,0.24738539084294,-18.0158415567149,-2.3848204407864,4.33679113145952,414.669159991781
16,1,"5",0.330417727437546,0.323585255268541,0.330417727437546,391.9086643051,399.724174863064,277.655118508861,414.669159991781
17,2,"1,5",0.871471787909778,0.868821721681114,0.435735893954889,228.858102847206,239.278783591159,53.2966857426977,414.669159991781
18,2,"2,5",0.890977282535933,0.8887293914542,0.445488641267966,212.398887650882,222.819568394834,45.208358670846,414.669159991781
19,3,"1,2,5",0.973305507448262,0.972471304556021,0.324435169149421,73.6889871552784,86.7148380852189,11.0693828028359,414.669159991781
20,2,"3,5",0.644205719135588,0.636869754581683,0.322102859567794,330.678529997856,341.099210741809,147.536915575926,414.669159991781
21,3,"1,3,5",0.953199693937583,0.951737184373133,0.317733231312528,129.832234159142,142.858085089082,19.4066436022606,414.669159991781
22,3,"2,3,5",0.899926291081516,0.896798987677813,0.299975430360505,205.833960255008,218.859811184949,41.4974808144899,414.669159991781
23,4,"1,2,3,5",0.98958845153974,0.98915007055194,0.247397112884935,-18.4651782157654,-2.83415709983685,4.31734805422977,414.669159991781
24,2,"4,5",0.374613928680739,0.361719370509208,0.18730696434037,387.080177203436,397.500857947388,259.328316864518,414.669159991781
25,3,"1,4,5",0.90155227234814,0.89847578085902,0.300517424116047,204.19583224721,217.22168317715,40.8232365284963,414.669159991781
26,3,"2,4,5",0.891345565976718,0.88795011491349,0.297115188658906,214.060511491816,227.086362421756,45.0556428858168,414.669159991781
27,4,"1,2,4,5",0.976302310892745,0.97530451345665,0.244075577723186,63.7810136258039,79.4120347417324,9.8267008358518,414.669159991781
28,3,"3,4,5",0.66688439405995,0.656474531374323,0.222294798019983,326.092219361173,339.118070291114,138.132768495314,414.669159991781
29,4,"1,3,4,5",0.953251524370847,0.951283167502251,0.238312881092712,131.721424723401,147.352445839329,19.385151120037,414.669159991781
30,4,"2,3,4,5",0.907026568778155,0.903111897989867,0.226756642194539,200.474636544466,216.105657660394,38.5532146263162,414.669159991781
