"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
1,1,"1",0.447068003595472,0.441425840366855,0.447068003595472,274.050216468292,281.865727026256,85.4383688847833,154.518764405662
2,1,"2",0.34599069590222,0.339317131574692,0.34599069590222,290.83887206712,298.654382625084,101.056709578995,154.518764405662
3,2,"1,2",0.834066570061103,0.830645262227312,0.417033285030552,155.685382632624,166.106063376577,25.6398285677517,154.518764405662
4,1,"3",0.0718431230757856,0.0623721345357425,0.0718431230757856,325.846790977483,333.662301535448,143.417653796947,154.518764405662
5,2,"1,3",0.574803647940201,0.566036712846184,0.2874018239701,249.781820994562,260.202501738514,65.7008149500748,154.518764405662
6,2,"2,3",0.408573613804679,0.396379255326425,0.20428680690234,282.780436578438,293.201117322391,91.3864744318066,154.518764405662
7,3,"1,2,3",0.951246086095551,0.949722526286037,0.317082028698517,35.2052622306622,48.2311131606027,7.53339453645541,154.518764405662
8,1,"4",0.000287516194055204,-0.00991363159988312,0.000287516194055204,333.273486431337,341.088996989301,154.47433775861,154.518764405662
9,2,"1,4",0.449227843540749,0.437871716603444,0.224613921770374,275.658835735206,286.079516479158,85.1046330851253,154.518764405662
10,2,"2,4",0.346068753440161,0.332585634954391,0.173034376720081,292.826936121256,303.247616865208,101.04464822468,154.518764405662
11,3,"1,2,4",0.834487851119734,0.829315596467226,0.278162617039911,157.431174212046,170.457025141986,25.5747327391046,154.518764405662
12,2,"3,4",0.0726847685043277,0.0535648668240044,0.0363423842521639,327.756070617695,338.176751361647,143.287603785261,154.518764405662
13,3,"1,3,4",0.579002560086588,0.565846390089294,0.193000853362196,250.789389556412,263.815240486352,65.0520042333672,154.518764405662
14,3,"2,3,4",0.408581141321816,0.390099301988123,0.136193713773939,284.779163797038,297.805014726978,91.3853112891596,154.518764405662
15,4,"1,2,3,4",0.95272199781542,0.950731345091859,0.238180499453855,34.1312260091798,49.7622471251084,7.30533848112948,154.518764405662
16,1,"5",0.051250183580365,0.0415690630046545,0.051250183580365,328.041227807872,335.856738365837,146.59964936326,154.518764405662
17,2,"1,5",0.456947458920752,0.44575049931087,0.228473729460376,274.247321885417,284.66800262937,83.9118076549202,154.518764405662
18,2,"2,5",0.368744666113104,0.355729092218529,0.184372333056552,289.297757314168,299.71843805812,97.5407942166865,154.518764405662
19,3,"1,2,5",0.834177486313541,0.828995532760839,0.278059162104514,157.618516456629,170.644367386569,25.6226899254726,154.518764405662
20,2,"3,5",0.120151930712883,0.102010733407994,0.0600759653564416,322.50163868954,332.922319433493,135.953036530952,154.518764405662
21,3,"1,3,5",0.581402142507545,0.568320959460906,0.193800714169182,250.217783459546,263.243634389486,64.6812237225914,154.518764405662
