"model_id","p","subset_str","R2","adjR2","Mp","AIC","BIC","RSS","TSS"
1,1,"1",0.305492192346577,0.298405377982766,0.305492192346577,387.60916598433,395.424676542294,265.97033484463,382.962339535505
2,1,"2",0.337480274399502,0.330719869036232,0.337480274399502,382.893858749897,390.709369307862,253.720104104388,382.962339535505
3,2,"1,2",0.629861717252916,0.622230000082873,0.314930858626458,326.676492856075,337.097173600027,141.749022712478,382.962339535505
4,1,"3",0.112046486249525,0.102985736109214,0.112046486249525,412.180764783233,419.996275341197,340.052755024655,382.962339535505
5,2,"1,3",0.426579020938622,0.414755907968285,0.213289510469311,370.450839550231,380.871520294184,219.598639680085,382.962339535505
6,2,"2,3",0.374644376948208,0.361750446576006,0.187322188474104,379.120874039245,389.541554783198,239.487652445598,382.962339535505
7,3,"1,2,3",0.673607134929213,0.663407357895751,0.224535711643071,316.099001897706,329.124852827647,124.996175215205,382.962339535505
8,1,"4",0.00405645301278368,-0.00610623624218798,0.00405645301278368,423.657883183706,431.47339374167,381.408870799514,382.962339535505
9,2,"1,4",0.314149193486884,0.300007939744346,0.157074596743442,388.354837644648,398.7755183886,262.655029434576,382.962339535505
10,2,"2,4",0.340645836695847,0.3270509054937,0.170322918347924,384.414907107948,394.835587851901,252.507812961434,382.962339535505
11,3,"1,2,4",0.637107994359029,0.625767619182749,0.21236933145301,326.699354047066,339.725204977006,138.973971478998,382.962339535505
12,2,"3,4",0.115311155411512,0.0970701483065951,0.0576555777057561,413.812425074129,424.233105818081,338.80250968457,382.962339535505
13,3,"1,3,4",0.43408910406904,0.416404388571198,0.144696368023013,371.132489371686,384.158340301626,216.722560674354,382.962339535505
14,3,"2,3,4",0.377454650325684,0.358000108148362,0.125818216775228,380.670473215833,393.696324145774,238.411423578225,382.962339535505
15,4,"1,2,3,4",0.680319286804189,0.666859046248576,0.170079821701047,316.021098201611,331.652119317539,122.425673829847,382.962339535505
16,1,"5",0.000220395792793537,-0.0099814369031983,0.000220395792793537,424.042311448915,431.857822006879,382.877936247073,382.962339535505
17,2,"1,5",0.305493446887202,0.291173724142608,0.152746723443601,389.608985346798,400.029666090751,265.969854402817,382.962339535505
18,2,"2,5",0.337540949355772,0.323881999857953,0.168770474677886,384.884700119223,395.305380863176,253.696867881184,382.962339535505
19,3,"1,2,5",0.630390409368004,0.618840109660754,0.210130136456001,328.533554370104,341.559405300044,141.54655354319,382.962339535505
20,2,"3,5",0.112096124703459,0.0937888283055923,0.0560480623517295,414.175174418347,424.5958551623,340.033745366205,382.962339535505
21,3,"1,3,5",0.42666886302929,0.408752264998955,0.142222954343097,372.435170585754,385.461021515694,219.564233542854,382.962339535505
22,3,"2,3,5",0.37475371778811,0.355214771468989,0.12491790592937,381.103387924804,394.129238854744,239.445779021742,382.962339535505
23,4,"1,2,3,5",0.674286693033981,0.660572448530149,0.168571673258495,317.89058235503,333.521603470958,124.735930053553,382.962339535505
24,2,"4,5",0.00428362280848116,-0.0162466117727873,0.00214181140424058,425.635071076687,436.055751820639,381.321873323082,382.962339535505
25,3,"1,4,5",0.314150060596324,0.292717249989959,0.104716686865441,390.354711216279,403.380562146219,262.654697364316,382.962339535505
26,3,"2,4,5",0.340703010163662,0.320099979231277,0.113567670054554,386.406235600292,399.432086530233,252.48591767644,382.962339535505
27,4,"1,2,4,5",0.637626691870625,0.622368868370441,0.159406672967656,328.55631739822,344.187338514148,138.775329866446,382.962339535505
28,3,"3,4,5",0.115364077771316,0.0877192052016701,0.0384546925904388,415.806442864326,428.832293794267,338.782242413846,382.962339535505
29,4,"1,3,4,5",0.434174930606922,0.410350717158793,0.108543732651731,373.117322134684,388.748343250613,216.689692342613,382.962339535505
30,4,"2,3,4,5",0.377559288625176,0.351351258672552,0.094389822156294,382.653663662214,398.284684778143,238.371351050247,382.962339535505
31,5,"1,2,3,4,5",0.680986976290121,0.664018198433212,0.136197395258024,317.812018421873,336.048209723789,122.169973902231,382.962339535505
32,1,"6",0.0392692092779797,0.0294658338624488,0.0392692092779797,420.058249079138,427.873759637103,367.923711278701,382.962339535505
33,2,"1,6",0.325386275481297,0.311476714151014,0.162693137740648,386.702852268754,397.123533012706,258.351650224444,382.962339535505
34,2,"2,6",0.348346870089614,0.334910723081152,0.174173435044807,383.24006666101,393.660747404963,249.558607196116,382.962339535505
35,3,"1,2,6",0.63225764503993,0.620765696447428,0.210752548346643,328.027082616821,341.052933546762,140.831472601805,382.962339535505
36,2,"3,6",0.149057243191986,0.131512031711408,0.0745286215959928,409.923311610594,420.343992354546,325.87902895799,382.962339535505
37,3,"1,3,6",0.444568400277884,0.427211162786568,0.148189466759295,369.263372427528,382.289223357468,212.70938488153,382.962339535505
38,3,"2,3,6",0.386577784549546,0.36740834031672,0.128859261516515,379.194172352138,392.220023282078,234.917606751959,382.962339535505
39,4,"1,2,3,6",0.676493502062936,0.662872175834007,0.169123375515734,317.210745568853,332.841766684782,123.890805304916,382.962339535505
40,2,"4,6",0.0458873326076397,0.0262149064758385,0.0229436663038198,421.367002005755,431.787682749708,365.38921928504,382.962339535505
41,3,"1,4,6",0.336421671688719,0.315684848928992,0.112140557229573,387.053515561477,400.079366491418,254.125509075148,382.962339535505
42,3,"2,4,6",0.352704322740574,0.332476332826217,0.117568107580191,384.569144300974,397.594995230915,247.889866934489,382.962339535505
43,4,"1,2,4,6",0.6402978168426,0.625152461762289,0.16007445421065,327.816467565762,343.44748868169,137.752389597987,382.962339535505
44,3,"3,4,6",0.154583584247649,0.128164321255388,0.0515278614158829,411.271756126873,424.297607056814,323.762648458242,382.962339535505
45,4,"1,3,4,6",0.454197612002436,0.431216458823591,0.113549403000609,369.514523907976,385.145545023904,209.021759431613,382.962339535505
46,4,"2,3,4,6",0.390566586883189,0.364906232646692,0.0976416467207972,380.541795017107,396.172816133036,233.390045678322,382.962339535505
47,5,"1,2,3,4,6",0.68403653634877,0.667229969133279,0.136807307269754,316.851484113591,335.087675415508,121.002107247617,382.962339535505
48,2,"5,6",0.0408601848186492,0.0210841061551161,0.0204300924093246,421.892511252853,432.313191996806,367.314427563502,382.962339535505
49,3,"1,5,6",0.325680671089024,0.304608192060556,0.108560223696341,388.659203607072,401.685054537012,258.238907793759,382.962339535505
50,3,"2,5,6",0.348384555145654,0.328021572493955,0.116128185048551,385.234283500612,398.260134430552,249.54417523889,382.962339535505
51,4,"1,2,5,6",0.632528380470735,0.617055891227398,0.158132095117684,329.953434549065,345.584455664994,140.727791127828,382.962339535505
52,3,"3,5,6",0.15004248211721,0.123481309683373,0.0500141607057366,411.807462486448,424.833313416388,325.501719554185,382.962339535505
53,4,"1,3,5,6",0.444630905492184,0.421246943618171,0.111157726373046,371.25211834483,386.883139460759,212.685447738428,382.962339535505
54,4,"2,3,5,6",0.386594476377657,0.360766875383032,0.0966486190944141,381.191451215734,396.822472331662,234.911214410414,382.962339535505
55,5,"1,2,3,5,6",0.67685122178667,0.659662456988088,0.135370244357334,319.100108642684,337.3362999446,123.753812122617,382.962339535505
56,3,"4,5,6",0.0475751616420803,0.0178118854433953,0.0158583872140268,423.189944961739,436.215795891679,364.742844329275,382.962339535505
57,4,"1,4,5,6",0.336764064798668,0.308838341211243,0.084191016199667,389.00190425054,404.632925366469,253.994385408721,382.962339535505
58,4,"2,4,5,6",0.352756451127508,0.325504091174983,0.0881891127818771,386.561090719296,402.192111835225,247.869903725473,382.962339535505
59,5,"1,2,4,5,6",0.640527458343884,0.621406578468558,0.128105491668777,329.752605057483,347.988796359399,137.664445551401,382.962339535505
60,4,"3,4,5,6",0.155641292364903,0.120089346780267,0.0389103230912257,413.146566894205,428.777588010133,323.357586083113,382.962339535505
61,5,"1,3,4,5,6",0.454282551953891,0.425255028121652,0.0908565103907783,371.498960296794,389.73515159871,208.989230629083,382.962339535505
62,5,"2,3,4,5,6",0.390592900193985,0.358177628927708,0.0781185800387971,382.537477256002,400.773668557919,233.379968671259,382.962339535505
63,6,"1,2,3,4,5,6",0.684347731471674,0.663983068985976,0.114057955245279,318.752944722556,339.594306210461,120.882931235297,382.962339535505
64,1,"7",0.00683674720685556,-0.00329757169919698,0.00683674720685556,423.378330974138,431.193841532102,380.344122830355,382.962339535505
65,2,"1,7",0.323520520179049,0.309572489667277,0.161760260089524,386.979036988242,397.399717732194,259.066164239993,382.962339535505
66,2,"2,7",0.337576004955983,0.323917778254044,0.168788002477991,384.879408240769,395.300088984722,253.683442906513,382.962339535505
67,3,"1,2,7",0.631692775879189,0.620183175125413,0.210564258626396,328.180569362195,341.206420292136,141.047796217134,382.962339535505
68,2,"3,7",0.114248185962723,0.0959852619619542,0.0571240929813614,413.932504735804,424.353185479756,339.209586951534,382.962339535505
69,3,"1,3,7",0.436174453846608,0.418554905529315,0.145391484615536,370.763314390987,383.789165320927,215.923950244787,382.962339535505
70,3,"2,3,7",0.375191263323319,0.355665990302173,0.125063754441106,381.033383717554,394.059234647495,239.278215559925,382.962339535505
71,4,"1,2,3,7",0.67443080649708,0.660722629928536,0.16860770162427,317.84632706939,333.477348185319,124.680740024566,382.962339535505
72,2,"4,7",0.0102697154101011,-0.0101370945814432,0.00513485770505057,425.032072179252,435.452752923204,379.029425295689,382.962339535505
73,3,"1,4,7",0.330801862538003,0.309889420742315,0.110267287512668,387.89684414686,400.9226950768,256.277684335249,382.962339535505
74,3,"2,4,7",0.340822423714234,0.320223124455303,0.113607474571411,386.388121705043,399.413972634983,252.440186783741,382.962339535505
75,4,"1,2,4,7",0.63855182051332,0.623332949798091,0.15963795512833,328.30069383294,343.931714948868,138.421040437068,382.962339535505
76,3,"3,4,7",0.117203383935448,0.0896159896834313,0.0390677946451495,415.598309678107,428.624160608047,338.077857422108,382.962339535505
77,4,"1,3,4,7",0.442770763112536,0.419308479454117,0.110692690778134,371.586496720265,387.217517836194,213.397812216008,382.962339535505
78,4,"2,3,4,7",0.378165316890079,0.351982803917029,0.0945413292225197,382.556253022173,398.187274138101,238.139265048095,382.962339535505
79,5,"1,2,3,4,7",0.680901979417005,0.663928680449825,0.136180395883401,317.838658573106,336.074849875022,122.202524503612,382.962339535505
80,2,"5,7",0.00693864762339247,-0.0135368441781871,0.00346932381169623,425.36807025978,435.788751003732,380.305098808439,382.962339535505
81,3,"1,5,7",0.323606559955954,0.302469264954577,0.107868853318651,388.966317422973,401.992168352914,259.033214245737,382.962339535505
82,3,"2,5,7",0.33762913231477,0.316930042699606,0.112543044104923,386.871387775064,399.897238705004,253.663097128899,382.962339535505
83,4,"1,2,5,7",0.632337585259916,0.616857062534018,0.158084396314979,330.005342148553,345.636363264481,140.800858508136,382.962339535505
84,3,"3,5,7",0.114267974864265,0.0865888490787733,0.038089324954755,415.930270574689,428.956121504629,339.202008547502,382.962339535505
85,4,"1,3,5,7",0.436406306356225,0.412676045571224,0.109101576589056,372.722184613403,388.353205729331,215.835159465277,382.962339535505
86,4,"2,3,5,7",0.375277165426965,0.348973046076521,0.0938192913567413,383.019634228424,398.650655344353,239.245318289342,382.962339535505
87,5,"1,2,3,5,7",0.675196323017308,0.657919531688442,0.135039264603462,319.610918457349,337.847109759266,124.387576027026,382.962339535505
88,3,"4,5,7",0.0103803376275203,-0.0205452768216197,0.00346011254250678,427.020894548161,440.046745478101,378.987061152502,382.962339535505
89,4,"1,4,5,7",0.330879271966268,0.302705767628006,0.082719817991567,389.885275987679,405.516297103608,256.248039439499,382.962339535505
90,4,"2,4,5,7",0.340869659055323,0.313116802594494,0.0852174147638307,388.380955649148,404.011976765076,252.422097427009,382.962339535505
91,5,"1,2,4,5,7",0.639172769445494,0.619979831650042,0.127834553889099,330.128751364312,348.364942666229,138.183240381271,382.962339535505
92,4,"3,4,5,7",0.117226936867911,0.0800575447360333,0.0293067342169777,417.59564165172,433.226662767648,338.068837535989,382.962339535505
93,5,"1,3,4,5,7",0.442988460245193,0.41336018685398,0.0885976920490386,373.547421299586,391.783612601502,213.314442412775,382.962339535505
94,5,"2,3,4,5,7",0.378243871700805,0.345171737216805,0.075648774340161,384.543619475815,402.779810777732,238.109181513998,382.962339535505
95,6,"1,2,3,4,5,7",0.681641664102455,0.661102416625194,0.113606944017076,319.606584640541,340.447946128446,121.919253125954,382.962339535505
96,2,"6,7",0.0502538582344265,0.0306714635588476,0.0251269291172133,420.908298528157,431.32897927211,363.717004415364,382.962339535505
97,3,"1,6,7",0.347615241898564,0.327228218207894,0.115871747299521,385.352276325245,398.378127255186,249.838793239831,382.962339535505
98,3,"2,6,7",0.348368660670549,0.328005181316504,0.116122886890183,385.236722712478,398.262573642419,249.550262224261,382.962339535505
99,4,"1,2,6,7",0.634712817073849,0.619332304108538,0.158678204268462,329.357210234357,344.988231350285,139.891234175733,382.962339535505
100,3,"3,6,7",0.153778414324266,0.127333989771899,0.051259471441422,411.36695025038,424.392801180321,324.070998215824,382.962339535505
101,4,"1,3,6,7",0.45717982571864,0.434324239433109,0.11429495642966,368.966634992276,384.597656108205,207.87968388986,382.962339535505
102,4,"2,3,6,7",0.386650430454337,0.360825185420835,0.0966626076135843,381.182328926039,396.813350041968,234.889786106302,382.962339535505
