"iteration","p","R2","M_p","AIC","BIC","selected_by_Mp","selected_by_AIC","selected_by_BIC","subset_p","subset_Mp","subset_AIC","subset_BIC","support_true"
1,1,0.948719743555394,0.948719743555394,-1590.45684585866,-1586.24223776024,TRUE,FALSE,TRUE,"1","1","1","1","1"
1,2,0.949107456400793,0.474553728200396,-1592.2515417681,-1583.82232557126,FALSE,FALSE,FALSE,"1,2","1","1,2","1","1"
1,3,0.949508648721516,0.316502882907172,-1594.20872269247,-1581.5648983972,FALSE,FALSE,FALSE,"1,2,3","1","1,2,3","1","1"
1,4,0.949847184259526,0.237461796064881,-1595.57242299246,-1578.71399059877,FALSE,FALSE,FALSE,"1,2,3,4","1","1,2,3,4","1","1"
1,5,0.950073900420957,0.190014780084191,-1595.83780075499,-1574.76476026287,FALSE,FALSE,FALSE,"1,2,3,4,5","1","1,2,3,4,8","1","1"
1,6,0.950305841112086,0.158384306852014,-1596.16605319878,-1570.87840460824,FALSE,TRUE,FALSE,"1,2,3,4,5,6","1","1,2,3,4,8,18","1","1"
1,7,0.950451510123352,0.135778787160479,-1595.63386081669,-1566.13160412773,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7","1","1,2,3,4,8,18","1","1"
1,8,0.950583543952854,0.118822942994107,-1594.96800905077,-1561.25114426339,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8","1","1,2,3,4,8,18","1","1"
1,9,0.950657725794816,0.105628636199424,-1593.71915131155,-1555.78767842575,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9","1","1,2,3,4,8,18","1","1"
1,10,0.950722040370214,0.0950722040370214,-1592.37129521766,-1550.22521423344,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10","1","1,2,3,4,8,18","1","1"
1,11,0.950755937689531,0.0864323579717755,-1590.71535353059,-1544.35466444795,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11","1","1,2,3,4,8,18","1","1"
1,12,0.950774696839265,0.0792312247366054,-1588.90586100335,-1538.33056382229,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12","1","1,2,3,4,8,18","1","1"
1,13,0.950788727708135,0.0731375944390874,-1587.04839815381,-1532.25849287432,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13","1","1,2,3,4,8,18","1","1"
1,14,0.950802404731711,0.0679144574808365,-1585.18737977207,-1526.18286639415,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14","1","1,2,3,4,8,18","1","1"
1,15,0.950810906964148,0.0633873937976098,-1583.27379626401,-1520.05467478768,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1","1,2,3,4,8,18","1","1"
1,16,0.950818892022603,0.0594261807514127,-1581.35496981444,-1513.92124023969,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","1","1,2,3,4,8,18","1","1"
1,17,0.95082651847185,0.0559309716748147,-1579.43251016412,-1507.78417249094,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","1","1,2,3,4,8,18","1","1"
1,18,0.950829295380547,0.0528238497433637,-1577.46074679717,-1501.59780102557,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18","1","1,2,3,4,8,18","1","1"
1,19,0.950831003029077,0.0500437370015304,-1575.47811158986,-1495.40055771983,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","1","1,2,3,4,8,18","1","1"
1,20,0.950832482922148,0.0475416241461074,-1573.49316086311,-1489.20099889467,FALSE,FALSE,FALSE,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","1","1,2,3,4,8,18","1","1"
